row_id,mRID,length,Location mRID,PositionPoints
7431,680c80bf-e41c-497d-89c6-3bbf66147d8f,12.56783133,e5613b7a-ed61-4074-9250-6d6354ecf355,"MultiLineString ((143.60116377938845744 -38.340505331801495, 143.60103674381656447 -38.34055832754046378))"
7432,62f38fa3-f86f-4ee1-b8cc-f8f16a6fdbbb,13.85113075,e318b02b-5c23-41e5-968b-3779434e0ef1,"MultiLineString ((143.60109186580760365 -38.34090240782858672, 143.60105919274229791 -38.34078030834857032))"
7433,4fcc60a1-df0e-4944-97bc-b643593c36a5,13.48525606,7646c966-4c32-49df-ac9e-1c203b42282e,"MultiLineString ((143.60161398926319976 -38.3415508941185692, 143.60174880977896805 -38.34149186723558955))"
7434,e27eb074-237a-468a-9bbb-7d302d6a4527,13.43784904,fd7cba41-8df9-44c5-ae51-25fb138ed1b2,"MultiLineString ((143.60168809600531858 -38.34172015782844056, 143.60182244280156283 -38.34166133834852275))"
7435,d0c31468-761b-4df6-98cb-09998ac5537d,11.85952759,1930f10f-e439-480e-8205-f031f8c57bc2,"MultiLineString ((143.60116983696966031 -38.34089079930885191, 143.60118394409087728 -38.34099705979264172))"
7436,bd704ff5-227c-44d5-a7a5-ca3a5f490097,12.91686731,92f0a346-dcc9-47e0-9924-b7068cf8bacc,"MultiLineString ((143.60176044652484961 -38.3418854102332034, 143.60188958495740508 -38.34182887106997839))"
7437,c91b922d-f349-4cde-9d3f-f584591a7834,12.86831017,e4f2bf6a-f386-4f87-8521-ca3516676347,"MultiLineString ((143.60182289976148695 -38.34202805672158831, 143.60195155292848312 -38.34197173001648906))"
7438,a80e7f6c-e005-4089-952e-c0fde055046c,12.47451053,8ce8a10b-8c6b-4b71-95da-f40349d40724,"MultiLineString ((143.60148141448766523 -38.34124808633486481, 143.60135669934629732 -38.34130268890045556))"
7439,0244198f-c18c-41d9-9d87-3b88cf54bd47,12.81677744,ddfadbe9-fa23-4531-b3aa-12b866ac3558,"MultiLineString ((143.60188537549868215 -38.34217075460239954, 143.60201351364963784 -38.342114653380726))"
7440,b4ce9f4f-58c0-4f33-ab81-260f5c22b38b,12.89171018,56af2490-3f1a-47b9-827d-88481a6e7c6a,"MultiLineString ((143.60074474273537248 -38.34099529581468602, 143.60071433282058706 -38.34088165374440393))"
7441,bb9aeaa1-3703-4465-9d99-c74bbbe0dfbe,12.82442302,56c66b58-d020-44ae-b762-e81d0033a1d6,"MultiLineString ((143.60153051225302079 -38.34136022822197987, 143.60140229867587891 -38.34141636246661022))"
7442,dae68f9b-c12a-4ed8-949b-1b91c812089a,12.32635254,6472b1df-5dd2-4fe2-a4bd-bf4be356d383,"MultiLineString ((143.6008966224165988 -38.34095465375183664, 143.6009256987250069 -38.34106331212553442))"
7443,6f28ac52-9c14-4e82-b425-9498aaae6746,12.76524485,625c5d03-e70b-49d3-b8f0-9e9c0d411e2b,"MultiLineString ((143.60194785123587735 -38.34231345248321077, 143.60207547437076414 -38.34225757674497004))"
7444,41a40d2f-2271-4828-8679-763c2e6089a9,13.10722283,a70e6873-35d2-433f-95c7-ee970dd81b6b,"MultiLineString ((143.60957151891818739 -38.33591805294920363, 143.60958509267541672 -38.33580045788476554))"
7445,c51565bd-05ef-48c4-933a-11832b97116b,13.09728104,b102c28a-5e0e-4fa3-b6ec-2210766a1a56,"MultiLineString ((143.60940546362627401 -38.33589888552725711, 143.60941902708785278 -38.33578137965819366))"
7446,6acd88b5-3707-4c1e-995f-1a8f83e591d9,13.0803686,dfa6257b-6416-499b-aacf-5e24f8091d9a,"MultiLineString ((143.60912063864688548 -38.33586600876374462, 143.60913418459406898 -38.33574865462910708))"
7447,91201356-0c9e-47fc-aaf7-e200ed9a1ae8,13.06118651,9d5ee13a-3043-46b6-8fee-ec64a681246d,"MultiLineString ((143.60880350702518626 -38.33582940291073982, 143.60881703310755597 -38.33571222087323349))"
7448,ae07efcc-0940-4f23-9b9c-bfc70578f500,13.03711782,800e5985-ce29-40d4-b57d-a1dfbcfffd45,"MultiLineString ((143.6083797926328316 -38.33578049442700575, 143.60839329378987372 -38.33566352832810509))"
7449,508be278-1728-4a21-9c45-f21e28c8153c,21.14196769,dd472d77-e6eb-4cbb-ab74-e1f43d9f8c92,"MultiLineString ((143.60618413942586358 -38.33504242945723917, 143.60635909082773765 -38.3351739108371703))"
7450,1fc1becf-05dc-4005-98cc-8ee4cce3fb77,17.0588242,eedf2cf2-5b55-45f7-8bd5-7f75cac2fc26,"MultiLineString ((143.61062892753608367 -38.33499137485353714, 143.61065256126084932 -38.33514392245604085))"
7451,6a0a8554-31a8-425b-a34f-a1a9037b5c95,10.44499058,57dc8c2c-e1b3-454f-831a-28908e8aec60,"MultiLineString ((143.60775037484881977 -38.33472273783146278, 143.60774103345460162 -38.33481654634941549))"
7452,c3d07e50-3f68-437e-9852-8555efc2cb49,12.20779181,50629343-7f67-433b-a1ef-a5afc7d1752a,"MultiLineString ((143.60929817853644863 -38.3348460104240516, 143.60929824956090783 -38.33473603312722133))"
7453,0610a625-d338-4a59-87e1-3589b9be6d3c,12.85984978,0d69db21-a3ce-4b63-b3c5-8a3c3af90fc4,"MultiLineString ((143.60908415311700992 -38.33484587220423379, 143.60908422793511363 -38.33473002066126867))"
7454,2b8e8ba9-dc16-435b-aff6-6044feaefcde,17.13443304,95ec689b-e5b4-4705-83bc-4e2c66bf4259,"MultiLineString ((143.60966095522263686 -38.3348798712979999, 143.60973106356681228 -38.33473572638941818))"
7455,3ce340cc-9455-47f3-8a02-3e7c3c2b5cc6,13.76245286,b2eaef73-1799-4993-ac58-084b99b67126,"MultiLineString ((143.6088389366568947 -38.33483113614311577, 143.60885124499708354 -38.33470753284292698))"
7456,23b4a29a-197c-449d-aa4c-cf2bd8b3df74,14.00337815,d9692051-6faf-4d89-8cb8-33300099a519,"MultiLineString ((143.60861088884308856 -38.33480842728284443, 143.60862341265291775 -38.33468266018484627))"
7457,a3a3e28e-fda9-4b04-8be6-28bb4c7f54e6,14.24515206,a5a02519-7dcf-418c-b49a-a5199c2c7472,"MultiLineString ((143.6083828499450874 -38.33478571931041046, 143.60839558998353027 -38.33465778079310837))"
7458,a101a5be-b21c-4def-9ebd-94ffff7d6b0f,14.48607735,5ad61969-b1b0-43ee-8ceb-d9b9798254ec,"MultiLineString ((143.60815480213130968 -38.33476301045014623, 143.6081677576393929 -38.33463290813502766))"
7459,15d8779c-891b-4dc0-aa69-2d7b2170756d,14.73093826,4cd58ca0-62e4-4b11-ae8c-cf01d8069b49,"MultiLineString ((143.6079267592892279 -38.33474030208495975, 143.60793993378675282 -38.33460800062547946))"
7460,beae1b89-d3f6-4a1a-92af-b73bff054ba4,12.42816567,69a2d169-49db-409b-ab41-3b20c6565076,"MultiLineString ((143.60663615371259993 -38.33443955388938917, 143.60673956911375626 -38.33451636916680627))"
7461,cfd7bea0-ae21-49d4-86d1-15d713ec7bad,14.65803374,5d325fae-bb90-4023-bb59-4960a11594de,"MultiLineString ((143.60756471766993059 -38.33469877286909622, 143.60758814830097663 -38.33456801786073243))"
7462,6472d224-0459-423a-847b-bbe011765810,14.08936788,dda2f36c-edae-4948-ade1-15784385dc28,"MultiLineString ((143.60686253834543891 -38.33394840403608583, 143.60701936750362506 -38.33397758421081392))"
7463,5ee8a016-6c8d-4e09-98f7-56e34f10c23d,13.94768499,7e2ab0db-9404-4513-9be6-8c8e61b4de5d,"MultiLineString ((143.60694287655780954 -38.33351662546261451, 143.60709812776735816 -38.33354551203877492))"
7464,9c10d39d-3d30-4887-b249-2f68275c0e2f,13.79903564,dd8acf09-d589-49f9-b4e0-66695a1fd212,"MultiLineString ((143.60822298841543443 -38.33326086549484302, 143.60832907452461882 -38.33335290464845002))"
7465,110ebfbb-f4fc-465c-9d81-759103d76b2b,13.84540009,bf1a080f-feb7-4b7b-b22a-c6079406c478,"MultiLineString ((143.60699992290733462 -38.33321002925288212, 143.60715403497221132 -38.33323870387584975))"
7466,264ae49f-0236-4cd0-9935-78e9e23746bf,12.32764939,3ddb81eb-7b54-4f8b-bb43-9d7641e63b12,"MultiLineString ((143.60973106902099516 -38.33299236659059517, 143.60971892470627154 -38.33310301097716888))"
7467,43624cdf-ac05-44d5-876f-4f29cde16564,12.21242197,59adf374-7044-40de-b231-7a18692530d7,"MultiLineString ((143.6092755968586232 -38.3329423740200852, 143.60926356605762066 -38.33305198420600846))"
7468,de75319e-8cd6-4eb5-badc-85c275552d23,13.89029653,6003c7f3-496a-4113-8a3e-7218c79593f9,"MultiLineString ((143.60704207664542764 -38.33298347354096336, 143.60719668799359283 -38.3330122410623062))"
7469,a4fa436b-e89f-4b0f-9ab9-49be47525ce2,13.7960745,6d5d2260-153d-428f-9206-b4cba2d3d806,"MultiLineString ((143.60706834529872822 -38.33284229238554275, 143.60722190758966121 -38.33287086471567306))"
7470,681272a3-ea3c-4bcd-8214-f7931c811964,12.27775007,cbdb3c06-0ebd-4c30-9fd0-399f9599e813,"MultiLineString ((143.60853043329663592 -38.33290649857642052, 143.60843604298898413 -38.33282460657292745))"
7471,c8c6fa91-dbb6-4327-9dbb-f9852ce00255,13.19749511,6e3a515b-4d84-4089-9fc8-bf39e26022a6,"MultiLineString ((143.6090493068222429 -38.33291753645253408, 143.60906230804667416 -38.33279908493576471))"
7472,52d713b6-784a-4335-b415-dcd917029065,13.65432565,803e667e-2241-40ad-a0fb-e0931d6242e0,"MultiLineString ((143.60710579782298169 -38.33264120198869307, 143.60725776934688724 -38.33266952259660343))"
7473,82eb14c3-a440-4f07-b81d-cd82ab744a0f,14.62009148,93d11d7e-cfa5-4989-9bfb-3a01b36156c1,"MultiLineString ((143.60612577681240509 -38.33285310005717861, 143.60609162604373523 -38.33272416701714747))"
7474,76671f3c-66e5-4862-bafd-ab0c421c9462,13.58111238,99679064-d122-4e7d-b9b6-d53fb64e3026,"MultiLineString ((143.60714416553489059 -38.33243508550124545, 143.60729533366043142 -38.33246321465035322))"
7475,da291a09-abf1-4a33-8025-fef3b5339632,13.07612531,14f20ebe-ef0f-413f-8d2c-03e47b4be05d,"MultiLineString ((143.60577307346164844 -38.3324854451823569, 143.60590487893847467 -38.33242978385470678))"
7476,821e3123-925a-4c80-a188-efb322814d77,11.73934196,24dd493b-0150-44eb-b708-620dbe34ba04,"MultiLineString ((143.60714570822744918 -38.33242679495744198, 143.60701504046824084 -38.33240248048724652))"
7477,3a807f48-5377-4cba-a4e7-3bc67f27cd7d,13.80870842,84b364fe-2599-48fa-ac64-35d70094085e,"MultiLineString ((143.60718200709038683 -38.33223172218626473, 143.60733570812709559 -38.33226032265587691))"
7478,fe7f6997-77ed-4c58-9da6-529f93d693be,14.55714665,aace4a65-f289-47d0-9616-c610a1c0aad6,"MultiLineString ((143.60664656175023879 -38.33194735124694574, 143.60664210152506826 -38.33207844637406936))"
7479,5a0e0d6d-bfa1-4d4b-8f27-3f4508797200,10.94140485,07cccc86-fa04-42fc-8bb8-fe01900b3ab9,"MultiLineString ((143.60694949911840013 -38.33195765802875599, 143.60694614673550973 -38.33205619140863973))"
7480,a85b7bb5-3a10-4a66-bce7-62e161068106,11.06295773,94a558e4-5638-4a2b-9495-d3f3438b7d85,"MultiLineString ((143.60679978232280973 -38.33195256424202313, 143.60679639269682184 -38.33205219227261296))"
7481,1ac64d39-8ed6-4bd1-86cd-8b24ef5442ee,10.08472106,65be8aed-9692-4a4a-9967-a3ae07ea8c9a,"MultiLineString ((143.60646591099998659 -38.331941205000021, 143.60644116530002634 -38.33202994050002133))"
7482,73df06f1-1f5e-4147-a772-c56587d7e448,7.446286512,e9891b01-d3a4-4eb1-8b49-15944999f35d,"MultiLineString ((143.60646591099998659 -38.331941205000021, 143.60641494329999546 -38.33188746250000634))"
7483,4967d6a1-3864-43f5-9cd3-6680c58dea5d,10.26847764,aab10a7e-8277-471e-a77b-c9710bd049e9,"MultiLineString ((143.6070096554258555 -38.3319597047156293, 143.60701280162780336 -38.33186723141468377))"
7484,968c32fb-628a-4263-9e37-0be0d9711c5b,10.76395398,be3f92f5-0ddc-412d-8905-488285760704,"MultiLineString ((143.6068857485528838 -38.33195548905510464, 143.60688904656589671 -38.33185855371653616))"
7485,622124fc-46d8-4628-b83b-21d72148b7ae,13.71876065,d65b9f7c-ca14-4307-8e12-75168aab7239,"MultiLineString ((143.60726754953793716 -38.33177202563890518, 143.60742024786136994 -38.33180044169166933))"
7486,7081b65b-6b06-4ca4-b968-617e8f104fff,12.5277569,3131ffba-a180-4e74-91c3-53d9fd780389,"MultiLineString ((143.60674823652573195 -38.3319508105089497, 143.60675207495773975 -38.33183799115269608))"
7487,574eea56-02c7-451f-8a83-991574808227,13.94762886,e83be2b1-017f-499e-9a2c-32028c975985,"MultiLineString ((143.6065197650392804 -38.33194303726599372, 143.60652403851182157 -38.33181743117978613))"
7488,accfe015-7fd6-4dca-879c-0862a8d1d9d3,15.97400401,63c08587-8f40-4f9b-82f5-c18e772fc13e,"MultiLineString ((143.60754201533941909 -38.33142382821493044, 143.60752612860187583 -38.33156718946448649))"
7489,8a8325e1-3e0d-4499-a58f-bea10d85dece,13.82746302,2eb1d530-ffc9-4a0b-bff9-2f30d9d57d2b,"MultiLineString ((143.60756198439531772 -38.33142604110824436, 143.60757573631860851 -38.33130194433246629))"
7490,8b692bcc-fe2b-4cd4-a1ac-1ea12c913543,12.31750331,150c3552-c053-4419-a6ee-8beddd721773,"MultiLineString ((143.60736979004479963 -38.33122258008983607, 143.6072326880134824 -38.33119707202695281))"
7491,5758c366-2e71-4c49-9e2f-4f9985d2c04d,12.40905003,f2cf31dc-45da-403b-b709-2b3bbe8322f8,"MultiLineString ((143.60740568522939498 -38.3310296488293929, 143.60726756456878661 -38.33100395124882454))"
7492,05f703c7-15b7-4618-8ada-4964880909fb,12.40913343,c6c7db17-15b9-4824-9b97-136ea9699118,"MultiLineString ((143.60740568555561936 -38.33102964707610028, 143.6072675639666727 -38.33100394932281318))"
7493,809f6108-a9d6-4aac-b1f5-43b59ce5a869,11.35557337,6e58c29b-6d42-4f0e-a61e-e93217537560,"MultiLineString ((143.60693008309067409 -38.33063386777352122, 143.60695913932721623 -38.33073357453206853))"
7494,1fca9e83-0d14-4e8f-9b18-1215fc57b8e2,19.91383332,fc003745-f106-4200-9b82-2a118ab9f6b0,"MultiLineString ((143.6106209635456139 -38.34566096279748137, 143.61064128206365353 -38.3454822788392562))"
7495,18e2c035-e06c-4c24-be01-4aa03d89def5,23.9344618,ba911c33-a52a-48c2-a46d-e0e9858b9b20,"MultiLineString ((143.61034449239431865 -38.345202535610035, 143.61061085401831861 -38.34525242068298923))"
7496,c2b79876-9ddb-417b-ae74-2b0768ad6b6b,19.98206031,5daacea2-a163-4433-9f2c-4f4e732aa5a0,"MultiLineString ((143.61033799962569901 -38.34523720378424372, 143.61056037588772938 -38.34527885113527645))"
7497,07b044e5-c74e-4cd1-b3c4-7798f89ce365,20.47910522,6153681d-e888-4a10-ba41-7a1d3ea10e00,"MultiLineString ((143.61035834792483001 -38.34512855392797803, 143.61058625537748412 -38.34517123717841258))"
7498,3a05389e-85a1-41ba-8c9b-c0fcf88278ba,13.67209338,249d597a-3f76-4306-87e0-235e179f66ee,"MultiLineString ((143.61235591714552129 -38.34270538715930599, 143.61220356484369631 -38.34267757464780857))"
7499,1ef06f3d-6d28-47bb-8c41-1c55bab520e5,12.56186301,9e09c1de-d271-4599-a113-dd38e443fbc9,"MultiLineString ((143.61032387781855846 -38.34531260725184865, 143.61046367634554599 -38.34533878917555683))"
7500,4b45cfcf-ca82-4ffb-a7bf-c82486c670b8,12.56186301,ec24722b-10ee-4124-a8f3-23615edcf0c0,"MultiLineString ((143.61032387781855846 -38.34531260725184865, 143.61046367634554599 -38.34533878917555683))"
7501,a2a6d4e9-317e-4c5e-8f63-75fe4fdd53ec,12.61176184,43eec5cf-3bb0-4894-ba12-019981a50252,"MultiLineString ((143.61026619200004006 -38.34562062100002322, 143.61024032559998886 -38.34573239630000785))"
7502,319d1373-eaab-4b8c-b5a5-025df499fbc3,12.56562755,878db609-01ef-4af5-8d00-0bf9dc4126c2,"MultiLineString ((143.61038848886497021 -38.34496761621080196, 143.61052832865948403 -38.34499380586322559))"
7503,f46177d2-b25a-4a70-b53d-4f7b90b99235,12.47865708,511b3069-950f-4450-ab1f-4f93b574e6a6,"MultiLineString ((143.61043123812993372 -38.34473935627320884, 143.61057010963898506 -38.34476536458197415))"
7504,7d09babc-a992-475e-bc3b-7ffc239655ed,12.59538368,3aa0782b-f5d5-4161-b65d-98e8a378c66f,"MultiLineString ((143.61215658448509203 -38.34188082477241011, 143.61214386234547646 -38.34199385043172015))"
7505,bbca51c7-2418-4b0c-8185-0bd1d027a020,12.39890004,dd01afdf-e5a9-437e-9cae-fbc85a023c1b,"MultiLineString ((143.61047251768636102 -38.3445189438525702, 143.61061050120591176 -38.34454478585577419))"
7506,e8d4ac02-3326-4b44-8a5a-e14a414169d6,12.62082973,58c923cb-6f40-4619-87ce-53587b8def54,"MultiLineString ((143.61026619200004006 -38.34562062100002322, 143.61012494459998834 -38.34559709329998611))"
7507,cf3fd99a-a5c3-4595-a6ef-5314ec8ba25c,12.70354239,ee2d5572-f4c5-4e1c-b84d-c3f1a0d5e27d,"MultiLineString ((143.61030254487181423 -38.34542651463934959, 143.61016116946154852 -38.34540003739179781))"
7508,c20f2036-a980-497d-877a-7d101b5ab99f,12.26322885,0a50c554-7bcd-4884-8cdf-e90b16b76802,"MultiLineString ((143.61051426817004995 -38.34429601691311973, 143.61065074145102471 -38.34432157607391645))"
7509,e10265b5-be61-43af-9dee-d9074471ceac,12.76508058,6ca29dd5-62ec-437e-8eeb-eff5d1a1b7c3,"MultiLineString ((143.61034174267248886 -38.3452172177650823, 143.61019968280172066 -38.34519061232954584))"
7510,cd1c20bd-91e9-459b-8a4d-e1b14efce8d9,12.19713226,766ef2a1-f7d1-430e-8054-d974c949a10b,"MultiLineString ((143.61055597954080554 -38.34407329881727833, 143.61069171686222035 -38.34409872014516907))"
7511,850656f4-e685-43a4-8f55-2cfd1be79d44,12.58911508,05d091b8-a85c-45fc-a2a2-8a4653b700e4,"MultiLineString ((143.61518890331686293 -38.33654780180034294, 143.61520154999507781 -38.33643482754009568))"
7512,af870596-8304-454c-9612-47b55be4c8f0,12.83119199,1d902940-0d7b-4ffb-adce-9a84d1d1e1a0,"MultiLineString ((143.61038345313858144 -38.34499450449973779, 143.61024065794160265 -38.34496776134990625))"
7513,b487a9a4-af2a-44db-bc1a-77e170c22375,12.13134661,566af2ff-4297-44ac-b0f1-17b48f2a0cb6,"MultiLineString ((143.61059779596376984 -38.34385001979478602, 143.61073280078915104 -38.34387530393843235))"
7514,e752b1b1-c30b-48b8-87fc-880719527528,12.58156778,69b06fd9-8e99-4229-a4e5-cc94ca1c8e57,"MultiLineString ((143.61188843454951325 -38.34185064188355341, 143.61187572636481491 -38.34196354356507186))"
7515,9e81fb9a-7b28-491e-a9ca-02b1577df7cf,12.89687031,daa775da-f50e-4bdd-982b-d837ce218391,"MultiLineString ((143.61042528071124025 -38.34477116594345603, 143.61028175501334658 -38.34474428598303319))"
7516,74a078a1-2225-4677-9a9d-6442b2ed47ac,12.06519235,207cb309-f414-4b14-9d5d-6a559daf70fd,"MultiLineString ((143.61063950823924529 -38.34362729686836957, 143.610773776471774 -38.34365244306050613))"
7517,f0783ed8-1393-4bee-a71c-f639f45ee500,12.96273169,7fc709b8-e700-4ae9-8c3c-67b3cd79b9ec,"MultiLineString ((143.61046699319001618 -38.34454844193140843, 143.61032273495698064 -38.3445214247794155))"
7518,696d6427-65ce-47e7-b9c2-7beb0827c835,11.99915152,6fa9f28f-0feb-4320-b92a-ad7b08271a5c,"MultiLineString ((143.61068121870533787 -38.34340458360309611, 143.61081475161157073 -38.34342959208093049))"
7519,c481549f-ebbf-4a98-8420-ee9380643507,13.02895055,b533dfbc-72eb-44a8-8755-eeb5cb0004e3,"MultiLineString ((143.6105087043459605 -38.34432572498260328, 143.61036370960374597 -38.34429856989477514))"
7520,12f2aaef-1c38-4a19-bb44-de58b2e1ec6c,11.9329965,1879c0ac-57a2-4141-9d7c-0774881514ce,"MultiLineString ((143.61072293098081332 -38.34318186067666545, 143.61085572729427895 -38.34320673120300427))"
7521,42769b0b-cd99-42eb-b053-af7fc2f59cda,13.09505963,1d9d45fd-c22b-4b5d-b16d-8927e6e9afe4,"MultiLineString ((143.61055041575065161 -38.34410300670580796, 143.61040468572520012 -38.34407571391173519))"
7522,2405161f-207e-409e-aa3e-219f089b80e8,11.86646901,693395bb-a127-41da-b57f-368ba8e455f4,"MultiLineString ((143.61076453817020138 -38.34295969885781119, 143.61089659375107885 -38.34298443065733863))"
7523,2c672535-fcca-4417-9c02-ac23e6cf3d17,12.5643452,5a8176ab-00b4-40a3-b56e-d8934da69f7b,"MultiLineString ((143.61156336969835934 -38.34181405266620857, 143.61155067890953774 -38.3419267997998432))"
7524,143dfcbc-3832-420c-9e47-444de254d30c,13.16085001,9192abb0-4ca0-46f5-ae10-a74992ab8e86,"MultiLineString ((143.61059212808237362 -38.3438802834789314, 143.61044566632472197 -38.3438528536436678))"
7525,c4ea9b0b-a612-4e77-988d-0b48256a8fab,13.22710841,f4ef8278-591e-48f2-b461-f5031eaacd3a,"MultiLineString ((143.61063372385038406 -38.34365818264477355, 143.61048652515509616 -38.34363061479343315))"
7526,ad2759f3-c07a-43dc-9fa3-da284a9d73f0,11.73456777,765f259e-cc1d-46bd-8798-b1863de9960a,"MultiLineString ((143.61084807719291234 -38.3425136417823893, 143.61097866415784097 -38.34253809853473882))"
7527,a0c3ae64-49d7-42e3-909e-c97a66788cec,12.54939578,c4f37916-83d5-4a19-ba6a-d207bd6207c3,"MultiLineString ((143.61129463812713425 -38.34178380430859079, 143.61128196243817001 -38.34189641729256692))"
7528,6afc51ee-dea0-46ba-9572-6a1665bf248a,13.42527647,e0ca4066-4c22-48bc-8094-e2fe1265de82,"MultiLineString ((143.61075897445869032 -38.34298940632639585, 143.61060957173756947 -38.34296142569791499))"
7529,7c50b7b1-ee70-4075-9b4c-144e17bab76c,13.49150552,64ad2462-e2bb-48c1-93f5-8fe99d24a027,"MultiLineString ((143.61080068673416577 -38.34276668339995808, 143.61065054742027769 -38.34273856481998166))"
7530,f46858e7-c9df-4cc6-91ce-f0c29bb6e82b,13.55765895,a70b6b5e-2836-4789-93f5-3027b1274a05,"MultiLineString ((143.6108423998011574 -38.34254395624720502, 143.61069152474033217 -38.34251569987414854))"
7531,58b746ff-9527-4afe-8396-9b9227984604,13.6238774,f1c625f7-e40e-447c-82a7-346c2f8eab85,"MultiLineString ((143.61088411189567182 -38.34232123428694905, 143.61073250036866966 -38.34229283998610072))"
7532,d4fb87f0-81bb-429a-af5b-762737ad8458,13.69729874,e2c36d65-0e06-47d2-aeae-0c2d1736ff48,"MultiLineString ((143.61092985443210068 -38.34207699175966155, 143.6107774263296335 -38.34204844452790439))"
7533,4fa7c290-53de-4b52-a537-60afce7cddbb,13.76872731,b4625cd7-4f6e-472e-bc77-727043e40f96,"MultiLineString ((143.61097492929110331 -38.34183631429977623, 143.61082170678730563 -38.34180761828994832))"
7534,485333d3-4afd-464b-b174-ba834449147a,12.62883729,39a6cdbe-f67b-4da5-a473-1c0ed77cd51f,"MultiLineString ((143.61390136631112568 -38.33640367103853919, 143.61391405289330692 -38.3362903403115709))"
7535,d43fe3d5-f427-4677-94bc-639f3a302703,12.91745773,b7069c77-4c34-48a7-81fc-d73c0af7d303,"MultiLineString ((143.60885281768673849 -38.34132042909315174, 143.60883944230602083 -38.34143632172796146))"
7536,e172fbbd-f265-4627-a1de-13c7e97f0819,12.36374836,996db14a-ca6b-43cb-8f6e-ba42312d0d12,"MultiLineString ((143.60733188863216014 -38.34114489589232733, 143.60731908658965494 -38.34125582076768524))"
7537,ec176299-c1b9-4db5-b692-ae9a16f0f9b6,12.20031047,676fdcab-52b7-4c9a-ba51-d71009d36b48,"MultiLineString ((143.60978919437832246 -38.33594317878135627, 143.60977655981346857 -38.3360526372344026))"
7538,0399025a-838e-4e08-b713-f02957f98ea9,13.29906032,039fd389-b6bf-4714-aa70-26688ce645ba,"MultiLineString ((143.60652393215826805 -38.34105164815958489, 143.6065101616474351 -38.34117096444786199))"
7539,2395475b-0c03-435e-8447-8aceb915b801,27.39516403,dc5344f5-c962-47ae-adce-0e11e3946625,"MultiLineString ((143.60670052668510266 -38.34107202925655855, 143.60672889300550992 -38.34082624577698084))"
7540,45c1ce8c-f0b5-4ccd-9624-820ab372d821,12.26694951,83f2a204-b26b-4d2c-a9fa-d9ed991c667d,"MultiLineString ((143.60574480734152303 -38.34160009615627729, 143.60588142820247981 -38.3416252918468885))"
7541,5ad05515-8974-4c80-8c4c-1347ab4d7864,17.55875258,c4864e4b-fc90-4943-b318-4e46696114d7,"MultiLineString ((143.61982660038714243 -38.33073105275485659, 143.61997026111615128 -38.33084158082643711))"
7542,0d0b3f4f-fd94-47c2-a599-11023c0a8657,18.05516189,580b51d2-94df-4f48-b911-5a76b6407bda,"MultiLineString ((143.61939893789732992 -38.33128320204328077, 143.61954558936918147 -38.33139771291297393))"
7543,bfb3316b-8991-449a-8c83-005d153812b4,17.0870023,b30694fc-2a68-449d-8263-0e41c21781b9,"MultiLineString ((143.61935484181267952 -38.33133967489810345, 143.61949362954379694 -38.33144804546943618))"
7544,9c3a4644-d56e-4225-b3a3-f46237d2470b,18.2490467,7b998db8-8524-4dc7-a600-f2a8dc9138f1,"MultiLineString ((143.61781850047873377 -38.3324560712866429, 143.61771305214361405 -38.33231419438599374))"
7545,05b6c9fa-a829-45cd-82c2-1ace66a113c6,16.90322393,6a275bbe-9770-474f-9e87-6c7f9d6c02e8,"MultiLineString ((143.61851042506373233 -38.32870100143712477, 143.61863180851912603 -38.32881951743114968))"
7546,047773b5-f18c-4dd0-a993-80f887bf1502,17.24663899,66c71701-b5d5-4f3a-8955-a8050d0befaa,"MultiLineString ((143.61835597192518321 -38.32885919152624155, 143.61847982157755155 -38.32898011545786687))"
7547,1eb36d6c-8c22-46f5-b2d3-932b086175dc,16.60908284,6d3c5b7f-056b-43fe-9781-043c5fb357b6,"MultiLineString ((143.61814487493342085 -38.32909256895813144, 143.61827519748007376 -38.32920142668744745))"
7548,30dbf082-beba-41d5-a992-ab9d5ecc0e1c,17.87603273,021aeba5-0bb6-42d4-a775-28e518c73387,"MultiLineString ((143.61531745736937182 -38.33402751102768491, 143.61537097071081348 -38.33418293830829526))"
7549,cb763791-f53d-4238-9175-4f89858736cb,16.41157133,2431ac55-5280-4b87-9b7e-99638194da1d,"MultiLineString ((143.61796299863101467 -38.32931030804798667, 143.61809177158929174 -38.3294178714143996))"
7550,58acdaca-b17b-4673-a16f-207463bc56c9,15.98814886,3f2bbb56-281d-4d6a-92e4-0e0e3845aa75,"MultiLineString ((143.61785785196417464 -38.32944600583623185, 143.61799689158922888 -38.32953954975088351))"
7551,c804109e-9a99-4243-bf91-bec7b01b0fdf,14.20585152,fb735f6c-18f3-484a-bd12-933dd4787e5c,"MultiLineString ((143.61765002383174306 -38.32975491257496969, 143.61777356414950191 -38.32983802877250668))"
7552,ba40f1fe-763b-44c0-8183-755caa46d1f4,15.57721846,0d98207a-b26c-4c33-a65d-c64754c9392f,"MultiLineString ((143.61759463519575775 -38.32981894651702248, 143.6176971045587436 -38.32993374195509517))"
7553,55c46693-2018-4a91-9400-be0f5f388b1b,11.69602014,46ade4f0-d3b9-4727-b2b7-331e2c7a9d8a,"MultiLineString ((143.61774858485765094 -38.32960841573297017, 143.61785029845731287 -38.32967684721990054))"
