row_id,EnergyCons,name,Locat.mrid,Location.x,Location.y,p,q,p_fixed,q_fixed
4364,652a4977-44e1-4f71-b703-ee51ade1b0c4,65 AIREYS STREET ELLIMINYT 3250,7b2fa294-77d1-487c-b82b-635e9bcd1581,143.593219509000050,-38.358713056999989,"0","0","0","0"
4365,51f1f893-cde3-46d1-96fb-7affc649c137,73 AIREYS STREET ELLIMINYT 3250,5fc709c6-4354-4f8a-8228-b436db3247e6,143.592519010000046,-38.358612460000018,"0","0","0","0"
4366,60d60a9c-1abc-41d0-a6cd-931630867a6e,122 AIREYS STREET ELLIMINYT 3250,446d3879-9824-49cd-83e3-af322e4878bc,143.588622600000008,-38.358491329999993,"0","0","0","0"
4367,bfa1ff45-6fe6-4175-8998-5f0a0c049f40,128 AIREYS STREET ELLIMINYT 3250,fe313d20-ad77-4b1a-ad03-ea50ab7ca5a4,143.587590190000014,-38.358372429999974,"0","0","0","0"
4368,847f2821-3f55-4f2c-b9d3-b29029cecd21,129 AIREYS STREET ELLIMINYT 3250,e78dc067-6f27-4da7-a67c-2f3e8a00bc1a,143.587337925000043,-38.358025585999997,"0","0","0","0"
4369,0e8f407c-99cc-46fc-95bc-8e5d9069e775,45 TALBOT STREET ELLIMINYT 3250,b3969a93-ed19-423e-9948-5a981d985efa,143.594730507999998,-38.357322681000028,"0","0","0","0"
4370,bf8976ea-2b17-4b19-83b2-a433ba6d26d1,217 QUEEN STREET ELLIMINYT 3250,c1fd55cb-fcbd-4aa3-8c29-e644e26de816,143.589468399999987,-38.357232780000004,"0","0","0","0"
4371,80c8e671-165f-4793-ba6a-b98f96956b5e,35 TALBOT STREET ELLIMINYT 3250,b2cdb633-3f62-4cfa-b7cc-03dad67ecc3b,143.594835657999965,-38.356870592000007,"0","0","0","0"
4372,5262447a-4725-493a-8149-36c4f31030a8,211 QUEEN STREET ELLIMINYT 3250,842643dd-28e8-4d01-b515-8d1946743333,143.589606580000009,-38.356518209999990,"0","0","0","0"
4373,186a4ca7-44eb-4009-bcd3-9388ac72133d,207 QUEEN STREET ELLIMINYT 3250,98c08979-b30a-4600-9dd4-bb2a5896d673,143.589746519999949,-38.355794720000006,"0","0","0","0"
4374,a4667731-83ca-4acb-995b-671fa7bd6b99,203 QUEEN STREET ELLIMINYT 3250,e6f329ea-0b83-4782-87cc-868eeb96108a,143.589825649999966,-38.355342950000022,"0","0","0","0"
4375,517863d5-1745-44df-8e85-280cfa10b353,199 QUEEN STREET ELLIMINYT 3250,2588c7de-694d-498f-9017-1a737151bfb3,143.589880306000055,-38.355049726999994,"0","0","0","0"
4376,1ee32947-1e68-4035-aa00-70aabf146f0a,208 QUEEN STREET ELLIMINYT 3250,6b64b02b-ef14-4e14-9d3d-82257b09701c,143.590302608999991,-38.355045200000006,"0","0","0","0"
4377,c4ff7555-61fe-492a-9d7d-c1f29ae4e6b1,195 QUEEN STREET ELLIMINYT 3250,c726fabc-078d-49ea-8e73-ca583f888f66,143.589968480000039,-38.354576619999989,"0","0","0","0"
4378,6d708ee3-338e-4d87-a552-d087355164fe,206 QUEEN STREET ELLIMINYT 3250,6f41b877-fc53-47d4-b248-ac38200f4e1d,143.590389699999946,-38.354575889999978,"0","0","0","0"
4379,da6f7060-6c42-45d7-8ee7-15e6ffd7c822,204 QUEEN STREET ELLIMINYT 3250,4121d017-2551-48e4-a5ab-2356211c9fc9,143.590466590000005,-38.354164340000011,"0","0","0","0"
4380,fddec35c-f54a-467e-b195-fe1ffaba58e9,96 POUND ROAD ELLIMINYT 3250,7ebea3a1-f45d-4479-b9fd-2874c2e6a0a9,143.590682282999978,-38.354091744000016,"0","0","0","0"
4381,2e28e3c1-c3b6-467b-8d13-59a218ffb50d,98 POUND ROAD ELLIMINYT 3250,9dca7170-48b7-4985-b861-390b1b3bc208,143.589831640000057,-38.354036689999987,"0","0","0","0"
4382,56af59ee-f33c-49aa-bf64-b6ef3485994a,100 POUND ROAD ELLIMINYT 3250,c84cdcd6-204e-427f-b3d4-3b49f15755ad,143.589651430000004,-38.354016080000008,"0","0","0","0"
4383,d4dceec0-d7e7-4a41-9515-6703ab9f6ce3,77 POUND ROAD COLAC 3250,ba37ce24-1138-4cd9-a7e5-ae042dc8c4c7,143.592013309999970,-38.353962739999986,"0","0","0","0"
4384,70f4a662-709a-4396-a87b-ea71c6a8e37c,79 POUND ROAD COLAC 3250,82bbf1b9-2fa8-4864-bee5-6c4479e910da,143.591840830000024,-38.353942640000014,"0","0","0","0"
4385,bfff21a4-8bb6-4a0b-bdd2-31936b5d1bf0,81 POUND ROAD COLAC 3250,e4b41b4e-4da5-4572-866a-e581527bece2,143.591668359999971,-38.353922539999985,"0","0","0","0"
4386,01402e69-ad8e-4ca9-90ba-40f66c07c7cc,85 POUND ROAD COLAC 3250,716d4cd8-40d6-4afd-b873-04a6123dece9,143.591409320000025,-38.353892350000024,"0","0","0","0"
4387,476c5331-57b1-4e9e-a01b-5bf9564b2f4f,91-97 POUND ROAD COLAC 3250,fc8dc16d-3cff-44ee-a5fc-669dc91f9820,143.590962610000020,-38.353840279999986,"0","0","0","0"
4388,36cb5d15-1b75-4810-a411-afec65f4dad8,189 QUEEN STREET COLAC 3250,b4ad558d-afcd-4bc7-a4ef-ac477847a77d,143.590019478000045,-38.353734019999990,"0","0","0","0"
4389,be1fe512-5c9a-4cdb-a99a-49898e08ad4f,187 QUEEN STREET COLAC 3250,b8b2fe05-c1cc-454d-baba-2b34de5b7b4f,143.590173080000000,-38.353493978000017,"0","0","0","0"
4390,f631882b-2355-405b-8365-02bcc2bc7ba4,204 QUEEN STREET COLAC 3250,d083f5dd-9c79-424d-94ab-e9f699fe40c4,143.590596710000000,-38.353458260000025,"0","0","0","0"
4391,a48f9097-272d-4979-a13e-edefda8283b4,185 QUEEN STREET COLAC 3250,e7c22e72-3c6b-4834-985d-70de65539368,143.590206293000051,-38.353315694000003,"0","0","0","0"
4392,c27580e7-7fbe-44c1-8644-2c96648bbd06,202 QUEEN STREET COLAC 3250,d8e02db7-9337-4ba8-b531-54b955815973,143.590629509999985,-38.353282340000021,"0","0","0","0"
4393,b4a2ad02-12ed-45e0-aa84-0d925d8cba02,4 STEPNELL CRESCENT COLAC 3250,a5e30958-c703-4a0b-9c7d-ab02a4d1f3cb,143.591163309999956,-38.353223829999990,"0","0","0","0"
4394,7a8cd6be-be04-4b01-b867-2135ad4ef16b,183 QUEEN STREET COLAC 3250,cc9540be-103d-4e97-859a-66dd35912c6c,143.590239505999989,-38.353137412000024,"0","0","0","0"
4395,f494543e-c462-4106-930f-dd500eef8840,200 QUEEN STREET COLAC 3250,5d528b9a-adee-42ff-86e2-fd4df9b415a3,143.590659909999999,-38.353119330000027,"0","0","0","0"
4396,6eb203f3-2c62-403f-8e33-daefd9292687,181 QUEEN STREET COLAC 3250,acbb5ff6-501a-4b12-b56a-41e804a98429,143.590272714999969,-38.352959150000004,"0","0","0","0"
4397,13d04075-4044-47b2-8088-dc61097c71df,198 QUEEN STREET COLAC 3250,93c288da-75d0-4aeb-98ea-db63bf9d536d,143.590690310000014,-38.352956329999984,"0","0","0","0"
4398,6a401d6c-deba-4598-87f5-4a3f86cec646,175 QUEEN STREET COLAC 3250,09780d26-75bb-4dc5-a8d0-61d9c05f459b,143.590368269999999,-38.352446180000015,"0","0","0","0"
4399,f766b0a7-7c38-4470-b0c9-91a86d268eb3,18 FULTON STREET COLAC 3250,40b05663-b7df-4627-919f-1efdcace8fc4,143.599077783999974,-38.347834933000001,"0","0","0","0"
4400,6eede781-ce0c-4cc3-b8f2-a928f2ea0200,13 FULTON STREET COLAC 3250,7920125d-efb4-49d1-9e98-ebf548c914d8,143.598697600000037,-38.347771369999975,"0","0","0","0"
4401,b89cd3cc-36bd-441b-bed3-f88b3b62b022,15 FULTON STREET COLAC 3250,434eabdd-310f-4f1d-9a75-556775b24322,143.598644179999951,-38.348048430000006,"0","0","0","0"
4402,1f9c2acb-54c5-4272-a070-16da3796122d,3/4 BAKER STREET COLAC 3250,132a7cfe-2958-4a7d-afa5-a34f24eea9fb,143.598178319999988,-38.347875919999979,"0","0","0","0"
4403,edeac22e-59cb-4a9f-b347-1ccde4ba0c3c,17 FULTON STREET COLAC 3250,f7f3d5bf-6f34-4a7a-9a7e-5469dcd026b6,143.598601160000044,-38.348289260000001,"0","0","0","0"
4404,e30504d8-397f-447a-8abb-4c6d134e3ced,2 BAKER STREET COLAC 3250,e20dde40-5210-4003-91c3-8806720ef98e,143.597901849999971,-38.347723719999976,"0","0","0","0"
4405,b9caf899-aa08-4ba3-a622-3d680c6aa71e,2/4 BAKER STREET COLAC 3250,5585083d-6b0f-4643-96c0-3c794bcf9ff5,143.598023699999999,-38.347859500000027,"0","0","0","0"
4406,48622dc1-e59e-4d92-a2a2-9e0341f1b174,19 FULTON STREET COLAC 3250,2778c59e-533c-4498-b9a3-a3f4e3dee6c6,143.598569310000016,-38.348461460000010,"0","0","0","0"
4407,bc410c2f-4205-4665-9c48-ba3a14094eb3,6/6 BAKER STREET COLAC 3250,ec9b7f56-5f7d-4d19-bb7d-6f273d53a54a,143.598143779999987,-38.348080999999979,"0","0","0","0"
4408,7c6e828f-ee35-404e-bca4-1778abb08f61,1/4 BAKER STREET COLAC 3250,a0508f41-5669-46ab-8c9d-c747080fdd01,143.597867049999991,-38.347852409999973,"0","0","0","0"
4409,85b5b3f5-1175-4073-b153-83135aa9a601,5/6 BAKER STREET COLAC 3250,9c649468-50b3-404b-b80b-2828327df36b,143.597990829999958,-38.348059659999990,"0","0","0","0"
4410,f8456480-14e4-42bb-b73c-7bd2418df8d6,BAKER STREET COLAC 3250,2f2a7e30-f0d5-4000-8b4d-b8a68658b42f,143.597791039999947,-38.347928790000026,"0","0","0","0"
4411,1f8295c7-77ea-416e-a860-7a668f81dd5c,4-6 BAKER STREET COLAC 3250,ce16f480-ed07-4376-8778-bcad49c55113,143.597791039999947,-38.347928790000026,"0","0","0","0"
4412,39faa2ab-c1c3-4543-84ed-4454a6bdab8f,21 FULTON STREET COLAC 3250,5c844178-0626-402b-a0ca-f1b2d1cae270,143.598536139999965,-38.348640789999990,"0","0","0","0"
4413,250e7249-b12b-4c25-9263-cf583e99e35b,4/6 BAKER STREET COLAC 3250,debfde33-b171-45c7-8754-0ca87972fe8e,143.597834280000029,-38.348035480000021,"0","0","0","0"
4414,f582db1b-dbe6-4fac-afe3-50575357fa3e,5 BAKER STREET COLAC 3250,ed8ed28d-51e8-49dc-9b36-612105b38e5e,143.597522959999992,-38.347807610000018,"0","0","0","0"
4415,40076cbe-b13a-4b53-86a9-bb445491792e,23 FULTON STREET COLAC 3250,2cd000dd-1321-4e3c-a668-77b5adf9a341,143.598502980000035,-38.348820170000010,"0","0","0","0"
4416,e81ffc7a-db5c-47e4-bb39-a1229ba02c34,8 BAKER STREET COLAC 3250,0a7129c4-4c96-4976-8097-6de7d03252a2,143.597711190000041,-38.348160440000015,"0","0","0","0"
4417,c2a73cac-7c29-4044-9cef-3d235adcd039,7 BAKER STREET COLAC 3250,861a528d-5cca-4826-ad69-14efa728fa7a,143.597488939999948,-38.347983969999973,"0","0","0","0"
4418,a4894723-d69e-4707-b625-a4ac80446b2d,25 FULTON STREET COLAC 3250,f4e8427f-75c0-4fe7-b701-37cdf3063cf7,143.598469580000028,-38.349000699999976,"0","0","0","0"
4419,ce39f1e4-968d-47d1-b7b7-0dc4ed030794,27 FULTON STREET COLAC 3250,0d59080e-8880-40d4-82e9-39a4b160b50e,143.598436139999990,-38.349181279999982,"0","0","0","0"
4420,28d70eaa-1949-40f2-ad35-54fde45c98f5,34 TALBOT STREET COLAC 3250,f23edd63-c11b-4207-ab6a-315e25be0bc0,143.596561510000015,-38.347703969999998,"0","0","0","0"
4421,4b179229-f623-44af-a7c3-3c34a4676d2e,36 TALBOT STREET COLAC 3250,d3be2d63-1d34-460c-941a-889865e3aa39,143.596532020000041,-38.347865179999985,"0","0","0","0"
4422,51882faa-d6d4-4ad9-bd10-ce6216ef11bc,38-40 TALBOT STREET COLAC 3250,448a66b6-1781-42d6-8172-eb19306c9a4c,143.596485460000054,-38.348128949999989,"0","0","0","0"
4423,81fba52f-0d7b-4b0f-8e02-4579074b6c6c,48 HEARN STREET COLAC 3250,696873ac-e2fc-4e62-9d23-64d6d9fb1f49,143.599884374999988,-38.351350605999983,"0","0","0","0"
4424,5e62c673-735a-4b4d-98b3-eebc33cf10f6,33 TALBOT STREET COLAC 3250,32ae1571-695e-41f1-938c-bd3b31efa2b7,143.596119609999960,-38.347853929999985,"0","0","0","0"
4425,afda2b24-003d-4e4b-ba67-16512d2ca331,34 FULTON STREET COLAC 3250,373f3020-90a4-4bdf-9022-16c528dfcd7e,143.599419851999983,-38.350965341000006,"0","0","0","0"
4426,db29c133-48a2-4e59-9591-3b0b35b22a62,20 THOMAS STREET COLAC 3250,abe2fdfa-b90a-4216-a311-fa2e3c961940,143.595762840000020,-38.347639969999989,"0","0","0","0"
4427,b4e9f2f4-9072-40dc-9e95-9ec608fc52b5,35 TALBOT STREET COLAC 3250,a576cc3d-45b1-4848-b7c8-f0734ccef4af,143.596088379999969,-38.348022370000024,"0","0","0","0"
4428,c0a7f052-94ae-482b-a46d-66731b1bc43f,42 TALBOT STREET COLAC 3250,3193b3a5-be75-4856-8e0e-ba03d690649c,143.596435520000000,-38.348398369999984,"0","0","0","0"
4429,c80c11cb-9424-4334-8fea-2df837f9efd8,37 TALBOT STREET COLAC 3250,811ac540-8880-41f5-ac36-bf050f0cad81,143.596052330000020,-38.348208870000008,"0","0","0","0"
4430,c1ffca6e-f000-462b-9c58-bc5d0e2ebea7,54-72 TALBOT STREET COLAC 3250,76c4f597-0e14-4a40-9e99-09bdb31e8952,143.596949669999958,-38.349054690000003,"0","0","0","0"
4431,85b710bb-c9b8-4f82-b447-4f42ab51bf1a,42 HEARN STREET COLAC 3250,bf7c73eb-eede-4f64-bfe2-82a01f552355,143.599308230000020,-38.351285089999976,"0","0","0","0"
4432,af8fe432-78cd-4000-89f3-438c48965e79,TALBOT STREET COLAC 3250,911f9252-747d-4083-81e1-084f40bb7cad,143.596042600000033,-38.348267490000012,"0","0","0","0"
4433,49c56a70-9867-4ad8-a66f-1654d9dbc9b0,44 TALBOT STREET COLAC 3250,96b3f029-3791-4499-99eb-64089283dd11,143.596397130000014,-38.348603200000014,"0","0","0","0"
4434,797eab70-0adc-4d13-92fa-1fcf31b80eef,37A TALBOT STREET COLAC 3250,ef3cc6b8-bf04-4ace-91b6-7dd5cd6b5f90,143.596028230000002,-38.348350429999982,"0","0","0","0"
4435,21f8d44b-cd67-448d-90ba-bbe4d332360d,21 THOMAS STREET COLAC 3250,5fb87653-8f2e-4774-a30a-e706b6ba0318,143.595327010000005,-38.347738740000011,"0","0","0","0"
4436,110f52d6-781c-41bf-b372-d708f537d4a3,46 TALBOT STREET COLAC 3250,6f3cd69f-bb80-453e-be1c-f42bef7ae306,143.596368959999950,-38.348757470000010,"0","0","0","0"
4437,30c00bcf-7faa-4d53-aaf6-7ae4d487a9ee,23 THOMAS STREET COLAC 3250,f52ca398-1f96-4473-bbe2-4042a46b481c,143.595293760000004,-38.347918069999992,"0","0","0","0"
4438,d1072d2c-578d-4de9-8eae-cabb19b4d7fb,28 THOMAS STREET COLAC 3250,778f1f54-2079-4431-9696-a30858e8517e,143.595693129999972,-38.348308610000004,"0","0","0","0"
4439,e66db3cc-b56d-4d21-a2f8-8be332fffcef,48 TALBOT STREET COLAC 3250,25b0ab66-8547-462c-89c3-ce26420ff968,143.596331429999964,-38.348962550000010,"0","0","0","0"
4440,612573ba-5fdc-4b01-968c-74f834108675,25 THOMAS STREET COLAC 3250,341b32cd-56f7-45c2-a6ba-c69370d6aaf2,143.595261599999958,-38.348091500000010,"0","0","0","0"
4441,c6f06dea-d2b5-4da1-8439-39cb3d0b478d,36 HEARN STREET COLAC 3250,d0467d94-753a-49d9-9c3f-574a2ba59d00,143.598547100000019,-38.351196329999993,"0","0","0","0"
4442,83201d29-5e96-4756-9c53-375502ed1d77,50-52 TALBOT STREET COLAC 3250,b908541d-5df6-420e-b328-98eeb504bdda,143.596284510000032,-38.349218850000000,"0","0","0","0"
4443,bb1c3684-abb5-4a40-94fd-ba8b7d416624,39 TALBOT STREET COLAC 3250,7be3718a-fb2c-4b20-8f73-1579b7f10422,143.595912020000014,-38.348978600000009,"0","0","0","0"
4444,77027639-f09e-497c-802b-3cdb8f27f41e,27 THOMAS STREET COLAC 3250,3dce0a81-e9f6-4100-9f56-3aa582f9ad1a,143.595120650000013,-38.348276259999977,"0","0","0","0"
4445,cc22ff65-7f8a-4782-ada4-dc25eb53dfe8,54-76 HEARN STREET COLAC 3250,991a0152-4332-436c-bc0c-c402ad042228,143.596906731999979,-38.350993394000000,"0","0","0","0"
4446,0a6e99d5-9f72-47d3-bbac-495fef048fe6,25 TALBOT STREET ELLIMINYT 3250,82dce757-637f-415a-9dc5-bfcd125f1a7a,143.594946797000034,-38.356318666999982,"0","0","0","0"
4447,f37ae7c6-ecac-41f2-bad7-737de0a21a37,15 TALBOT STREET ELLIMINYT 3250,aaff0d1d-67c6-45a7-af39-e9f02a7d2ada,143.594988009999952,-38.356048708999992,"0","0","0","0"
4448,9466cbd1-0782-4fdf-8cfe-190b16957b5b,5 TALBOT STREET ELLIMINYT 3250,19813735-bfe3-4100-9697-82cc4e870cb7,143.595129076000035,-38.355169579999995,"0","0","0","0"
4449,c03b30e9-84f0-45e0-b203-6397cb501c42,50 POUND ROAD ELLIMINYT 3250,f1e67edc-b2c7-4dfb-b449-a2cd0c6cf670,143.598125248999963,-38.355003199999999,"0","0","0","0"
4450,ea487031-8ee4-4a38-a11e-df3b9d865ebf,60 POUND ROAD ELLIMINYT 3250,5c765a4f-8c01-4c90-bc38-a78af8583467,143.595617659000027,-38.354677082000023,"0","0","0","0"
4451,dd74ebe1-4169-4591-85bb-e583720836e2,15-25 POUND ROAD COLAC 3250,dfdb62b8-dbdb-4a08-8d77-21115d1db873,143.597728748999998,-38.354585917999998,"0","0","0","0"
4452,f43adaf8-3dc4-4d3e-86ad-9372f20dfcf7,27-37 POUND ROAD COLAC 3250,d1e4c36d-4202-4c4b-8728-1decf0ed10ec,143.596547619000035,-38.354477170999985,"0","0","0","0"
4453,81a6b91b-767f-4927-b407-7015ff9c6b83,39-51 POUND ROAD COLAC 3250,069acf52-d780-45c5-9463-35d5f9eb21f5,143.595525849999945,-38.354368733000001,"0","0","0","0"
4454,c8405438-b86e-409a-8fb0-28eb22f180af,53-65 POUND ROAD COLAC 3250,0b430e9d-2406-40cf-9275-0f2113e015c1,143.592768653999997,-38.354079743999989,"0","0","0","0"
4455,2891b78e-c1b4-4969-ac7f-073673a7dfec,67 POUND ROAD COLAC 3250,cbc7a6f8-5b51-4f22-ae74-ded6cc8d1821,143.592608209999980,-38.354032080000025,"0","0","0","0"
4456,827ebd69-5ddb-414b-b49a-db219415bc90,69 POUND ROAD COLAC 3250,c7c5e573-0378-4a98-ba65-632697302960,143.592411638000044,-38.354008978000024,"0","0","0","0"
4457,bac46230-3887-4a6d-abf5-65e70c1555fa,4 SPEIRS STREET COLAC 3250,d3996527-5a54-493a-8382-74e9449b7455,143.592413355999952,-38.353733232000025,"0","0","0","0"
4458,3d5d5d85-6afe-408e-b2be-e56440117f69,6 SPEIRS STREET COLAC 3250,8682ff71-769d-4c14-837a-338dd20dc7e2,143.592441721999990,-38.353581096000028,"0","0","0","0"
4459,ac955394-a4c9-47ab-a76a-f330657fdf6d,3-5 SPEIRS STREET COLAC 3250,29448750-b79d-41f7-9b02-d50e694e41be,143.592087220000053,-38.353545479999980,"0","0","0","0"
4460,c8f2d244-7a95-4613-8138-c500358aa0d1,8 SPEIRS STREET COLAC 3250,623ec366-1dcf-4266-8006-73d83a7b59c0,143.592461492999973,-38.353432085999998,"0","0","0","0"
4461,2d565e7a-9ad9-4030-8f5d-e1347a660225,7 SPEIRS STREET COLAC 3250,f4a60832-6e18-42c9-b711-6b25ec073c3f,143.592025170000056,-38.353318000000002,"0","0","0","0"
4462,d70ef916-b03d-4418-b812-2781aba6fd48,10 SPEIRS STREET COLAC 3250,983e9c31-91b1-429e-8ef7-10197e8efe81,143.592628640000044,-38.353298909999978,"0","0","0","0"
4463,04d26bd1-9d2c-4632-b709-c2204cef060f,9 SPEIRS STREET COLAC 3250,3c2e29fd-2b2d-4ec3-977c-8dd4a52c3f60,143.592043930000045,-38.353169729999991,"0","0","0","0"
4464,2b3ca6c7-e9db-4fa5-abfc-49a702b27890,12 SPEIRS STREET COLAC 3250,6f973dd6-210b-4fb3-bc57-eb663d47ba7a,143.592664030000037,-38.353149690000009,"0","0","0","0"
4465,7b275978-1bca-4ebd-8a27-7c5a3c32b7bb,16 RANKIN STREET COLAC 3250,5597cad4-d827-429f-b24c-47150fed8775,143.592827950000014,-38.352963680000016,"0","0","0","0"
4466,67390e39-485c-464e-9b86-59050aada841,14 RANKIN STREET COLAC 3250,8738529a-2e43-4c77-8307-b88f6297ef64,143.592581259999974,-38.352948509999976,"0","0","0","0"
4467,418cdf4a-9765-49ac-947c-640894aed1b3,12 RANKIN STREET COLAC 3250,2256e2d9-cea4-42d9-8691-07bc0dc235a8,143.592239350000000,-38.352809050000019,"0","0","0","0"
4468,327a096c-94be-4ae0-ba85-f0cecf0ec7db,19 RANKIN STREET COLAC 3250,fc16d752-a474-4bf1-be94-dba9c8c487c6,143.592729060000011,-38.352581229999998,"0","0","0","0"
4469,06077913-0b71-41c8-bf40-d061ef5474a3,15 RANKIN STREET COLAC 3250,74604227-6df9-4e0b-afae-6facca85ba82,143.592384059999972,-38.352541350000024,"0","0","0","0"
4470,69b3e941-5f2a-46fe-9595-4de1fd36bbae,21 RANKIN STREET COLAC 3250,53dc0f09-2e54-492c-b1c6-13b3be0cacf9,143.592928580000034,-38.352506419999997,"0","0","0","0"
4471,1d72c492-6632-48bc-aa73-69dbd8893a57,17 RANKIN STREET COLAC 3250,6deaf6e2-6c15-4d09-81df-5e80137ba3b3,143.592580010000006,-38.352466789999994,"0","0","0","0"
4472,de114299-54a8-43d6-93d2-f71e94844e8d,6 BUCKLE COURT COLAC 3250,4fd2a011-3a76-4453-b150-3aca3b5ba16d,143.592804018000038,-38.352204824000012,"0","0","0","0"
4473,b8c9893d-9dfc-4861-b157-2f339f2486e0,8 BUCKLE COURT COLAC 3250,bf36dfb2-9df5-40c2-b590-8237b9f8129b,143.592835457999968,-38.352036333999990,"0","0","0","0"
4474,865f65d5-7400-4bca-99ae-6d24b32410a4,10 BUCKLE COURT COLAC 3250,f955ee69-f469-4dce-8c13-e9fd60656b6c,143.592866780999998,-38.351868476999982,"0","0","0","0"
4475,9d04e550-b7d0-4bc1-8c4c-0afa4a3e83b9,12 BUCKLE COURT COLAC 3250,195596cc-4566-457c-a01c-31236fb85f79,143.592950553000037,-38.351690974999997,"0","0","0","0"
4476,29ee3d6c-117f-4ac0-990b-e3b3842720d0,92 HEARN STREET COLAC 3250,70c3c550-d60c-4a2a-8ff4-bc165f1a7006,143.594382659999951,-38.350710807999974,"0","0","0","0"
4477,164dc8b0-f682-46e7-8205-05dd2c02c72c,90-94 HEARN STREET COLAC 3250,ab6c03ca-ddc2-4d26-98db-caa6b63c6dae,143.594129093999982,-38.350681491999978,"0","0","0","0"
4478,78b5c0fb-46be-465f-b3e1-0a89f7c82ac5,96-98 HEARN STREET COLAC 3250,1c855838-7cb3-4c61-8ec1-d172bc850165,143.593788259999997,-38.350641769999982,"0","0","0","0"
4479,9fad38e5-a2ab-439d-a0ac-aa322013459f,100 HEARN STREET COLAC 3250,8e469ece-9979-4214-acdf-28bdfe80953e,143.593479069999944,-38.350606879999987,"0","0","0","0"
4480,68970880-5919-4e89-a4d8-b5129c8330db,75 HEARN STREET COLAC 3250,21967e97-ae16-4962-9dc1-05c2928baf3f,143.595523840000055,-38.350512700000024,"0","0","0","0"
4481,83109e7c-0642-4482-984f-9bc7e327b3fe,77 HEARN STREET COLAC 3250,d794eb5f-5ed3-4e72-8db3-c879e01e5eaf,143.595141679999983,-38.350468700000022,"0","0","0","0"
4482,ec879e52-8914-4c28-a5b8-90dc6f77b087,79 HEARN STREET COLAC 3250,931245f5-d6e1-4afa-b9fb-316bbf261014,143.594759479999993,-38.350424690000011,"0","0","0","0"
4483,7ff9af7b-7109-4357-ba07-5f03a944d9ee,81 HEARN STREET COLAC 3250,3ccb2991-bdbc-4603-a93a-18f68856674c,143.594464568000035,-38.350390845999982,"0","0","0","0"
4484,d5c2326b-df18-4829-8a58-9d2c3486ff20,81 HEARN STREET COLAC 3250,97b520ef-6cbe-4bc3-a60d-566112007682,143.594372400999987,-38.350380331999986,"0","0","0","0"
4485,9221b1e7-4bb0-4837-834f-bf5929f5e304,83 HEARN STREET COLAC 3250,6d8fe4c5-a282-4f5a-9382-67ff16118e3b,143.594267700000046,-38.350368387999993,"0","0","0","0"
4486,73038686-f2e3-4bb4-b66c-5bebce11966f,87-91 HEARN STREET COLAC 3250,7df16188-8485-4974-af6e-20bd1a92ca5f,143.593710529999953,-38.350304859999994,"0","0","0","0"
4487,a5081dd7-7634-43cc-be24-f2bba574c8cd,10 BEATTIE COURT COLAC 3250,a88ae378-65a5-4f41-ba91-0d24825f448f,143.594340910000028,-38.349964415999978,"0","0","0","0"
4488,6a5cdf69-4d51-4cc2-b617-3f2fda60e740,12 BEATTIE COURT COLAC 3250,6a954039-2a0e-4472-87bd-05e9ecdae72a,143.594355306000011,-38.349786009000013,"0","0","0","0"
4489,a6dde88e-fe2f-4a72-9012-c78a9d420b21,14 BEATTIE COURT COLAC 3250,166f605d-6d1b-4d44-a230-e96601635a91,143.594356142000038,-38.349614975000009,"0","0","0","0"
4490,3230b31e-679e-41b8-b993-f5607088df4d,25B HUGH MURRAY DRIVE COLAC EAST 3250,2caa00dc-506c-418d-85fb-b58a3cda21d2,143.610675798999978,-38.345503437999980,"0","0","0","0"
4491,aa79d83b-9182-4f99-94ea-1b5c60601713,25A HUGH MURRAY DRIVE COLAC EAST 3250,e7860ec1-1dc9-4de1-99b6-ebbe0b86adf4,143.610527875999992,-38.345326738999972,"0","0","0","0"
4492,c7617bd1-8f15-4266-a4b7-c9867ffe7724,25 HUGH MURRAY DRIVE COLAC EAST 3250,01ff4366-1ed7-45b2-ba9f-5e19999810d4,143.610553896000056,-38.345184093999990,"0","0","0","0"
4493,17ecf55d-43bf-4e70-b847-bca67398ce11,14-16 HUGH MURRAY DRIVE COLAC EAST 3250,c472094f-fa62-439e-bc8d-6765b4bea47c,143.610469693000027,-38.343365264999989,"0","0","0","0"
4494,9807ac5d-c58c-4356-b7b0-0983a6a094f7,FOREST STREET COLAC EAST 3250,3d0cf852-2637-43b5-b0ee-3ce970400ebb,143.604913180000040,-38.347243250000020,"0","0","0","0"
4495,536fbcb8-6d4c-4f32-a763-47efbfdfac38,FOREST STREET COLAC EAST 3250,188da9ed-e06b-4fa2-ac62-73dd1b8edde6,143.604976630000010,-38.346898720000013,"0","0","0","0"
4496,4d206511-8d22-40db-9b11-95a2031b047e,FOREST STREET COLAC EAST 3250,1b62af58-695d-4342-aed8-2b841a8b0693,143.605112589999976,-38.346168709999972,"0","0","0","0"
4497,f9cd1e95-a1de-4b6f-b2fc-c9494c255f18,71-85 FOREST STREET COLAC 3250,09c7a0d6-523e-4546-a823-58be6a8f399b,143.604519660000051,-38.347109509999996,"0","0","0","0"
4498,e49143f6-811a-42e8-863c-cefc158da26c,124 FOREST STREET COLAC EAST 3250,acf78354-ac87-4512-a3fe-0d943e97e3e7,143.605191965000017,-38.345728527999995,"0","0","0","0"
