row_id,mRID,main_address,Location.xPosition,Location.yPosition,Class
3112,b338ed90-791d-43c1-8ba6-92564419ce70,1/61 GRAVESEND STREET COLAC 3250,143.5839824,-38.3503578,EnergyConsumer
3113,f5a5774b-702e-4cb5-b9ea-6942ce7ee54d,55 CAMPBELL STREET COLAC 3250,143.581425,-38.35035637,EnergyConsumer
3114,59f1ed9f-22f6-426d-a761-508c95c4c572,2/61 GRAVESEND STREET COLAC 3250,143.5836362,-38.3503284,EnergyConsumer
3115,63fe1f00-0fc5-453d-9a45-d8ded35b05d1,GRAVESEND STREET COLAC 3250,143.5839993,-38.35026627,EnergyConsumer
3116,981b206b-bdf1-4773-979c-d70d7672abe2,61 GRAVESEND STREET COLAC 3250,143.5839993,-38.35026627,EnergyConsumer
3117,6e052aaf-c027-40db-b133-8da41fad097b,52 CAMPBELL STREET COLAC 3250,143.5818695,-38.35024667,EnergyConsumer
3118,79e44a31-b608-49b0-8cec-8d51e022bf37,8 DOWLING STREET COLAC 3250,143.5831,-38.35022726,EnergyConsumer
3119,dde4c541-8e80-4c18-acb2-94cae80acdce,7 DOWLING STREET COLAC 3250,143.5827337,-38.35020017,EnergyConsumer
3120,0261ca60-1ce6-43d8-9211-a9764c57e6d9,53 CAMPBELL STREET COLAC 3250,143.5814565,-38.35018747,EnergyConsumer
3121,a33629cf-3bdb-49b6-8044-6b9c37dea96e,59 GRAVESEND STREET COLAC 3250,143.5840255,-38.35018151,EnergyConsumer
3122,444798e3-8675-4f4e-9e7c-8930797dbc09,50 CAMPBELL STREET COLAC 3250,143.5818962,-38.35010547,EnergyConsumer
3123,9d941bef-5fe9-45a2-878a-896b00003a57,6 DOWLING STREET COLAC 3250,143.5831423,-38.35008504,EnergyConsumer
3124,20c3bf06-83e7-45b9-abaa-7d9ec51577b7,5 DOWLING STREET COLAC 3250,143.5827624,-38.35005433,EnergyConsumer
3125,4f83ae10-207c-4bf2-bbec-0c74f8ded886,51 CAMPBELL STREET COLAC 3250,143.58148,-38.35005041,EnergyConsumer
3126,1c0c8890-24ad-4137-8f73-feaac3a586a0,57 GRAVESEND STREET COLAC 3250,143.5840523,-38.35003751,EnergyConsumer
3127,121d8883-3fa4-455f-a71a-13e5ecbc4284,4 DOWLING STREET COLAC 3250,143.5831845,-38.34994283,EnergyConsumer
3128,eb02ae67-7201-4835-a0fc-624b31dc8951,48 CAMPBELL STREET COLAC 3250,143.5819204,-38.34993797,EnergyConsumer
3129,28886b58-5ce0-4ebf-b94a-068504edc983,3 DOWLING STREET COLAC 3250,143.5827983,-38.34989214,EnergyConsumer
3130,52d572ba-3c9f-465b-a045-f0909ef1b983,55 GRAVESEND STREET COLAC 3250,143.5840798,-38.34988968,EnergyConsumer
3131,f7cac816-a5e2-4bef-8fad-f38df85d0359,49 CAMPBELL STREET COLAC 3250,143.5815126,-38.3498852,EnergyConsumer
3132,ff5f47c1-c4c4-4bc8-b47f-6f2b50d46fcb,2 DOWLING STREET COLAC 3250,143.5832178,-38.34981676,EnergyConsumer
3133,339523b7-22fe-4315-b511-97a38364ea39,46 CAMPBELL STREET COLAC 3250,143.5819511,-38.34981579,EnergyConsumer
3134,cb050c8e-8982-4223-9487-5c271dad004c,47 CAMPBELL STREET COLAC 3250,143.5815379,-38.34974934,EnergyConsumer
3135,a8810bab-56ce-49e1-9ebf-78ed9f189b27,1 DOWLING STREET COLAC 3250,143.5828233,-38.34974459,EnergyConsumer
3136,9a0f4bc8-4520-47db-bbe3-eeee7cf48268,44 CAMPBELL STREET COLAC 3250,143.5819747,-38.34964611,EnergyConsumer
3137,a0511ad4-1b03-42c5-9bfd-779854d477ba,45 CAMPBELL STREET COLAC 3250,143.5815583,-38.34963661,EnergyConsumer
3138,49267085-6cfd-46ad-9d3f-510591e39ef5,2A DOWLING STREET COLAC 3250,143.5832715,-38.34960823,EnergyConsumer
3139,5bca7bbc-f9f8-44ab-a486-e1497d3f1eee,154 HEARN STREET COLAC 3250,143.5834984,-38.34945512,EnergyConsumer
3140,7d706cb5-b422-4f77-a5b0-59b7ac289956,156 HEARN STREET COLAC 3250,143.5832675,-38.34942459,EnergyConsumer
3141,9736eb35-5f7a-4f9d-8388-6868c0fcfd90,158 HEARN STREET COLAC 3250,143.5828645,-38.34937912,EnergyConsumer
3142,b92bebd3-e21c-423b-a276-391b95975422,160 HEARN STREET COLAC 3250,143.5826575,-38.34935557,EnergyConsumer
3143,bd7e4ca8-13ca-4875-821c-3b2c21ef8a2a,162 HEARN STREET COLAC 3250,143.5824465,-38.3493316,EnergyConsumer
3144,4ac9f129-596f-42a5-bd9d-2d6fbbe89101,164 HEARN STREET COLAC 3250,143.5822403,-38.34930815,EnergyConsumer
3145,a03ec4cc-8659-44ee-93f4-42e3432e59d9,168 HEARN STREET COLAC 3250,143.5816104,-38.349289,EnergyConsumer
3146,480a8cc1-c50a-4929-a686-08e6897057f4,166 HEARN STREET COLAC 3250,143.5820233,-38.34928348,EnergyConsumer
3147,79448534-3d35-49cc-958b-8558e8a835bd,157 HEARN STREET COLAC 3250,143.5830404,-38.34906318,EnergyConsumer
3148,b7f1ba69-752f-46b9-adbc-0d05eaecfb81,159 HEARN STREET COLAC 3250,143.5828129,-38.34903664,EnergyConsumer
3149,13461158-a8d6-4832-a943-076cfcd52494,161 HEARN STREET COLAC 3250,143.5825783,-38.34900926,EnergyConsumer
3150,f6522f02-d35d-41c2-a464-131b31a60653,163 HEARN STREET COLAC 3250,143.582344,-38.34898188,EnergyConsumer
3151,a4119e4e-7dcd-4cdd-95c9-1074a0c84df5,165 HEARN STREET COLAC 3250,143.582127,-38.34895657,EnergyConsumer
3152,d59f3878-3000-455b-9b64-47794ab6ff4e,167 HEARN STREET COLAC 3250,143.581631,-38.34890409,EnergyConsumer
3153,b3981b1b-4ad0-47e7-8356-3c6270f696dc,42A CAMPBELL STREET COLAC 3250,143.5821821,-38.34853537,EnergyConsumer
3154,a6c50a66-4b80-4700-a5bd-364b65323fc4,42 CAMPBELL STREET COLAC 3250,143.5822128,-38.34837236,EnergyConsumer
3155,1d76f16a-17f3-450c-b8f3-467447368767,40 CAMPBELL STREET COLAC 3250,143.5822402,-38.34823339,EnergyConsumer
3156,c09bab9c-f074-443a-8e86-3fdd85a537c9,2/131-141 WILSON STREET COLAC 3250,143.5870559,-38.34433224,EnergyConsumer
3157,7550141e-4a31-4e21-a13b-85587ba16ea2,7-11 PRODUCE LANE COLAC 3250,143.5865473,-38.34427424,EnergyConsumer
3158,d99d2317-cb51-4c45-a1d7-236df0ec27a7,132 WILSON STREET COLAC 3250,143.5871312,-38.34510291,EnergyConsumer
3159,138b3988-7113-4b09-aa94-1ae6c77ac469,134 WILSON STREET COLAC 3250,143.5869119,-38.34507837,EnergyConsumer
3160,7a4ee7e9-7927-47b9-bec2-fa8e567e1640,1-5 PRODUCE LANE COLAC 3250,143.5859514,-38.34420628,EnergyConsumer
3161,78074046-5f67-4415-af8d-c41ac7fb07bd,143 WILSON STREET COLAC 3250,143.5864119,-38.34468433,EnergyConsumer
3162,2766706c-3d62-4200-abb6-245aa0a1fa77,145 WILSON STREET COLAC 3250,143.5861767,-38.344664,EnergyConsumer
3163,d22188d7-b378-4da6-8077-dc9334316d83,4/136 WILSON STREET COLAC 3250,143.5864795,-38.34502681,EnergyConsumer
3164,51e40123-c588-401b-a828-f926d3bf9d5b,3/136 WILSON STREET COLAC 3250,143.5864847,-38.34510773,EnergyConsumer
3165,da5d7857-470c-4021-a52f-e7b5756b6f13,2 ARCHER STREET COLAC 3250,143.5868358,-38.34544668,EnergyConsumer
3166,85f01a26-fd1f-4678-a0fb-b3cbcc02c213,147 WILSON STREET COLAC 3250,143.5859025,-38.34463298,EnergyConsumer
3167,5421501a-4f13-4f05-87b9-3efd715e6706,2/136 WILSON STREET COLAC 3250,143.5864717,-38.3451777,EnergyConsumer
3168,764b2b87-ce7c-4e1f-8945-5168ef3eeff9,138 WILSON STREET COLAC 3250,143.5862173,-38.34499731,EnergyConsumer
3169,7409d048-34c8-4bde-b0f6-aaa33d474ddb,2 GRAVESEND STREET COLAC 3250,143.5856303,-38.34446729,EnergyConsumer
3170,0b355932-790d-46b8-ab44-234e86ff9496,1/136 WILSON STREET COLAC 3250,143.5864554,-38.34526576,EnergyConsumer
3171,4413fb88-5c5b-4887-bb45-e7c90d4718e7,136 WILSON STREET COLAC 3250,143.5864554,-38.34526576,EnergyConsumer
3172,1c6ff122-b1ec-465e-9b33-5606182bae95,1-3 GRAVESEND STREET COLAC 3250,143.5852355,-38.34413422,EnergyConsumer
3173,e02e90ad-6b77-4cce-bf2c-bb00a4eb89ba,4 ARCHER STREET COLAC 3250,143.5868023,-38.34562598,EnergyConsumer
3174,10a4659f-a36a-4152-9099-d166393b0e27,140 WILSON STREET COLAC 3250,143.5860192,-38.3449683,EnergyConsumer
3175,862dc4a1-835d-48eb-8de8-8f9a2cdd13b2,4 GRAVESEND STREET COLAC 3250,143.5855616,-38.34460283,EnergyConsumer
3176,3c31acb1-a7a1-481b-adda-343383b86032,1 ARCHER STREET COLAC 3250,143.5864273,-38.34541705,EnergyConsumer
3177,646e9bd2-d7fd-4519-a34a-471d0a5010a4,6 ARCHER STREET COLAC 3250,143.5867689,-38.34582481,EnergyConsumer
3178,c407071f-2687-44f9-b0d3-029c376c34e3,142 WILSON STREET COLAC 3250,143.5858184,-38.34494525,EnergyConsumer
3179,3827be99-2737-45af-9b51-4ef16505a6d0,1/3 ARCHER STREET COLAC 3250,143.5863963,-38.34556434,EnergyConsumer
3180,3fb9824c-b129-49ca-a16c-d529b5e28922,ARCHER STREET COLAC 3250,143.5863796,-38.34565383,EnergyConsumer
3181,c2127955-7190-42c1-b4c9-e28a26af2911,ARCHER STREET COLAC 3250,143.5863796,-38.34565383,EnergyConsumer
3182,d288fa26-b0ec-4d51-b377-cad427388814,6 GRAVESEND STREET COLAC 3250,143.585567,-38.34491639,EnergyConsumer
3183,c597b503-6fb7-4956-8135-1a20f91aa09b,5 GRAVESEND STREET COLAC 3250,143.5850706,-38.34446046,EnergyConsumer
3184,0d648289-0c7a-4376-8a38-2d8e7cac354e,2/3 ARCHER STREET COLAC 3250,143.5861603,-38.34551641,EnergyConsumer
3185,35b7643a-1712-4308-a37a-f361bfad2e25,6 GRAVESEND STREET COLAC 3250,143.5854246,-38.34489205,EnergyConsumer
3186,505b220f-5f38-44f8-b47e-4ad6a4eedbeb,5 ARCHER STREET COLAC 3250,143.5863587,-38.34578654,EnergyConsumer
3187,5d27f852-948e-461f-adb1-fa630f9389dd,3/10 GRAVESEND STREET COLAC 3250,143.5858537,-38.34534283,EnergyConsumer
3188,6c1186f4-e77f-4ff6-99b6-ec1605c55727,3/3 ARCHER STREET COLAC 3250,143.5859314,-38.34550729,EnergyConsumer
3189,cfbf10af-23b9-4ff4-ba90-b0ba1ce81a06,2/10 GRAVESEND STREET COLAC 3250,143.5856508,-38.34535544,EnergyConsumer
3190,99aaa361-38f9-48a1-856f-1a609e0e5f6e,8 GRAVESEND STREET COLAC 3250,143.5853875,-38.34512023,EnergyConsumer
3191,5602df5b-fddc-4e9b-948f-d997e396607b,7 MORRISON STREET COLAC 3250,143.5863963,-38.34615125,EnergyConsumer
3192,24d2265b-8fa1-4e9c-bb34-b8a6401c9f3e,10 GRAVESEND STREET COLAC 3250,143.5854372,-38.34533043,EnergyConsumer
3193,01f1ea2f-3188-4d8d-a51c-1eb871cb77c8,1/10 GRAVESEND STREET COLAC 3250,143.5854372,-38.34533043,EnergyConsumer
3194,2756c503-e1b2-4a2f-83ff-32c934e54702,GRAVESEND STREET COLAC 3250,143.5853557,-38.3452768,EnergyConsumer
3195,4961d939-4b11-4da4-b3fe-521a9bfaf49f,5 MORRISON STREET COLAC 3250,143.5861905,-38.34612513,EnergyConsumer
3196,d077d03f-207b-4c1b-9418-8cd1716b05aa,12 GRAVESEND STREET COLAC 3250,143.5853222,-38.3454561,EnergyConsumer
3197,91b6b4be-4113-43d4-a869-25ad95231f8d,8 MORRISON STREET COLAC 3250,143.5863981,-38.34648621,EnergyConsumer
3198,d278b2c2-7078-479a-b7f4-f1794efb7713,3 MORRISON STREET COLAC 3250,143.5859628,-38.34609899,EnergyConsumer
3199,bcba0e28-572c-4760-ba5a-4f81f09da66e,7 GRAVESEND STREET COLAC 3250,143.5848188,-38.34504926,EnergyConsumer
3200,1149cfb3-1c65-4834-a87c-d1dd8a955175,146 WILSON STREET COLAC 3250,143.5845342,-38.34481843,EnergyConsumer
3201,0b53110b-4035-4a7a-8a49-ae40f12a3b25,9 GRAVESEND STREET COLAC 3250,143.5848946,-38.345221,EnergyConsumer
3202,c45d0914-3f0e-4230-b8ac-94e73a77d1c8,14 GRAVESEND STREET COLAC 3250,143.5852886,-38.34563597,EnergyConsumer
3203,aece81cc-9fe1-4edc-8231-d3fdef851f4f,6 MORRISON STREET COLAC 3250,143.5861569,-38.3464583,EnergyConsumer
3204,7ca65ecb-2056-4cb3-881e-0ea655c35626,1 MORRISON STREET COLAC 3250,143.5857351,-38.34607285,EnergyConsumer
3205,d935cf3c-fd1b-44b5-8fe1-a2592bdacd2a,56 GRAVESEND STREET COLAC 3250,143.5842337,-38.35129199,EnergyConsumer
3206,3c17c1cb-1ea7-4a64-85c1-6b9303485ab7,2/85 GRAVESEND STREET COLAC 3250,143.583655,-38.35217422,EnergyConsumer
3207,c72bc3eb-f89a-4c3c-b2a6-f073f127e0a8,1/85 GRAVESEND STREET COLAC 3250,143.5836735,-38.35207445,EnergyConsumer
3208,b9e6174d-64a1-44c6-a655-4d9f7a7427d0,85 GRAVESEND STREET COLAC 3250,143.5836735,-38.35207445,EnergyConsumer
3209,57ff228b-82e7-4b10-99a8-62739b85718b,83 GRAVESEND STREET COLAC 3250,143.5837019,-38.35192184,EnergyConsumer
3210,1e4832d7-dbaa-471c-a0aa-745d62b576f4,81 GRAVESEND STREET COLAC 3250,143.5837352,-38.35174252,EnergyConsumer
3211,3e5e2c5c-5ba8-49d6-a863-e5c484ab0a2a,79 GRAVESEND STREET COLAC 3250,143.5837686,-38.35156319,EnergyConsumer
3212,19d4ce7c-ef9d-427f-b9b1-db59e6f3aeb8,77 GRAVESEND STREET COLAC 3250,143.583796,-38.35141597,EnergyConsumer
3213,ca69b42a-76e7-4b49-9704-05460c1fe01f,75 GRAVESEND STREET COLAC 3250,143.5838186,-38.35129406,EnergyConsumer
3214,4d1b787f-f2db-4a6d-aa8a-e4924fc8877d,73 GRAVESEND STREET COLAC 3250,143.5838374,-38.35119318,EnergyConsumer
3215,846c9d60-c797-497a-b730-493c1e853954,71 GRAVESEND STREET COLAC 3250,143.5838666,-38.35103639,EnergyConsumer
3216,806da30f-f571-479f-9a9c-ea1c835d14ca,69 GRAVESEND STREET COLAC 3250,143.5838853,-38.35093541,EnergyConsumer
3217,3730726e-a87d-4c42-88cd-84a5161ae17e,4/26 DOWLING STREET COLAC 3250,143.5833118,-38.35184316,EnergyConsumer
3218,d1876800-fea8-440a-94bd-9e154be95d11,67 GRAVESEND STREET COLAC 3250,143.583909,-38.35080781,EnergyConsumer
3219,b98302a7-6550-4f6d-9923-e10571127948,3/28 DOWLING STREET COLAC 3250,143.5831626,-38.35201552,EnergyConsumer
3220,5302defb-e305-4fe5-9432-1e7f16dae0d9,65 GRAVESEND STREET COLAC 3250,143.5839223,-38.35068067,EnergyConsumer
3221,016209da-6ef9-44c3-92c9-a56412aceafa,3/26 DOWLING STREET COLAC 3250,143.5831612,-38.35182268,EnergyConsumer
3222,5b0114e3-0ef3-4189-9be3-83f89685cb3d,2/28 DOWLING STREET COLAC 3250,143.582964,-38.35200234,EnergyConsumer
3223,b6ffb56a-9cb0-42e7-a521-000cbcf6a92f,2/26 DOWLING STREET COLAC 3250,143.583002,-38.35180477,EnergyConsumer
3224,7e6193f8-7097-44f3-b3f0-4fab56a2ce80,DOWLING STREET COLAC 3250,143.5827498,-38.35206923,EnergyConsumer
3225,c1162da6-43cf-4fd6-8ac6-dbbd74c8b9c1,DOWLING STREET COLAC 3250,143.5827498,-38.35206923,EnergyConsumer
3226,83f4ae7d-cce8-4c8e-9d3b-3258a3d0b213,1/28 DOWLING STREET COLAC 3250,143.5827692,-38.35196495,EnergyConsumer
3227,d53e4353-48bd-40f4-a686-aa3848498ef9,DOWLING STREET COLAC 3250,143.5827832,-38.35188978,EnergyConsumer
3228,05b87f4b-5de9-4a0b-ae57-a50b95984894,DOWLING STREET COLAC 3250,143.5827832,-38.35188978,EnergyConsumer
3229,6ceca0dd-9b38-42fc-a449-371bb4c2de22,1/26 DOWLING STREET COLAC 3250,143.5828003,-38.35179746,EnergyConsumer
3230,f37c5c0b-903d-466f-a6c8-563567762487,DOWLING STREET COLAC 3250,143.5825555,-38.3519707,EnergyConsumer
3231,bfe1e28d-56e3-4927-94e8-ec438bb7c4f7,DOWLING STREET COLAC 3250,143.5824548,-38.35203582,EnergyConsumer
3232,378e93f9-3233-443a-b919-5f4c20a7e5fa,DOWLING STREET COLAC 3250,143.5824548,-38.35203582,EnergyConsumer
3233,692f5b78-e275-490d-bf1c-459f85333b36,20A DOWLING STREET COLAC 3250,143.5829135,-38.35118907,EnergyConsumer
3234,e5d5fac6-0283-4221-bffb-7b931b0fa346,1/27 DOWLING STREET COLAC 3250,143.5824642,-38.35194577,EnergyConsumer
3235,e70caa06-e38c-4b8a-b3ec-b76b47dfed43,29 DOWLING STREET COLAC 3250,143.5823015,-38.35219156,EnergyConsumer
3236,0447aef3-c200-4b99-aad6-fc9b8542309e,20 DOWLING STREET COLAC 3250,143.5829357,-38.35106982,EnergyConsumer
3237,7d1c8797-5eef-4e4a-bb84-5d9a173cfeb3,2/23 DOWLING STREET COLAC 3250,143.5826064,-38.35160807,EnergyConsumer
3238,5b4cf348-e081-42ca-b232-355572a79815,1/23 DOWLING STREET COLAC 3250,143.5826064,-38.35160807,EnergyConsumer
3239,d542b217-42d1-4375-bb9d-81fba28d9135,3/23 DOWLING STREET COLAC 3250,143.5826064,-38.35160807,EnergyConsumer
3240,d71a90fa-473d-460b-9fa0-61736de10553,23 DOWLING STREET COLAC 3250,143.5826064,-38.35160807,EnergyConsumer
3241,782f751c-60da-4f2e-9d5e-fad3c4135377,25 DOWLING STREET COLAC 3250,143.582502,-38.35178196,EnergyConsumer
3242,411746ef-84a0-4b02-892b-de8f4078a58e,18 DOWLING STREET COLAC 3250,143.5829579,-38.35095027,EnergyConsumer
3243,4d78c26c-c001-4376-b751-3bb20c8d16e3,16 DOWLING STREET COLAC 3250,143.5829802,-38.35083043,EnergyConsumer
3244,8b7a3e39-4d30-494b-97fd-f2f7733db0f8,DOWLING STREET COLAC 3250,143.5825545,-38.35150002,EnergyConsumer
3245,ec733a6c-f128-4e83-94ec-dfcd732de4fb,DOWLING STREET COLAC 3250,143.5825545,-38.35150002,EnergyConsumer
3246,24b217e4-c27b-472c-a79f-35453fe41062,1/21 DOWLING STREET COLAC 3250,143.5825764,-38.35138212,EnergyConsumer
3247,75f47675-4568-406d-9f1e-1d8fb22eb74b,2/27 DOWLING STREET COLAC 3250,143.582257,-38.35190038,EnergyConsumer
3248,00182db3-ba19-4f32-bbcf-2f003e0c4f56,DOWLING STREET COLAC 3250,143.5825879,-38.35131991,EnergyConsumer
3249,c561f5c1-65b4-4209-9b88-1c2dafde7da1,DOWLING STREET COLAC 3250,143.5825879,-38.35131991,EnergyConsumer
3250,a6be319c-22b8-4581-90c2-cd4cdace54c5,1/19 DOWLING STREET COLAC 3250,143.582595,-38.35123226,EnergyConsumer
3251,59ec5b33-d985-493b-ad2f-08fdaec91072,3/27 DOWLING STREET COLAC 3250,143.5820522,-38.35192798,EnergyConsumer
3252,3ccc64cf-58b2-4bef-aacb-f150eed4888e,2/21 DOWLING STREET COLAC 3250,143.5823693,-38.35136065,EnergyConsumer
3253,f99397b5-28e1-41da-be81-73ff46b9f162,5/58 CAMPBELL STREET COLAC 3250,143.5825462,-38.35092811,EnergyConsumer
3254,0d825b14-4f75-4dd2-987e-74eed6a4efa0,89 GRAVESEND STREET COLAC 3250,143.5834764,-38.35262105,EnergyConsumer
3255,e1a49195-374f-4ef4-bf41-96bb3866456f,87 GRAVESEND STREET COLAC 3250,143.5836108,-38.35236607,EnergyConsumer
3256,b1feea3c-6795-4e59-8873-95f17a638cba,GRAVESEND STREET COLAC 3250,143.583644,-38.35222113,EnergyConsumer
3257,7578727f-4507-454a-96a4-513e38d580e6,2/89 GRAVESEND STREET COLAC 3250,143.5833731,-38.35257682,EnergyConsumer
3258,0033533e-1a9b-4c9e-81db-296639c119f0,156 POUND ROAD ELLIMINYT 3250,143.5829748,-38.3532488,EnergyConsumer
3259,75e06edc-84d1-4fe0-98eb-208eda6ca19b,155 POUND ROAD COLAC 3250,143.5830557,-38.35292488,EnergyConsumer
3260,7f3c2108-c402-4aff-819e-a13f301159a3,3/158 POUND ROAD ELLIMINYT 3250,143.5826536,-38.35361312,EnergyConsumer
3261,c10f6ca8-9c07-4e06-bb4c-ca51e0da99f7,2/158 POUND ROAD ELLIMINYT 3250,143.5827628,-38.3534011,EnergyConsumer
3262,bbf667c3-c4f6-4ffb-88f7-4bc8376ea6ad,3/89 GRAVESEND STREET COLAC 3250,143.5832513,-38.3525557,EnergyConsumer
3263,6df95508-8061-4682-9aca-2e8cc26baffa,1/158 POUND ROAD ELLIMINYT 3250,143.5827921,-38.35324585,EnergyConsumer
3264,a6c3fa48-2c63-4f67-812e-8903dbbeaedd,4/89 GRAVESEND STREET COLAC 3250,143.5831522,-38.35255071,EnergyConsumer
3265,17d03b6a-d454-449b-b713-a746dea9db7d,POUND ROAD ELLIMINYT 3250,143.582697,-38.35321668,EnergyConsumer
3266,588e636b-7792-475c-a0b7-38857cc7b739,158 POUND ROAD ELLIMINYT 3250,143.582697,-38.35321668,EnergyConsumer
3267,62b883b9-be29-452f-a94d-fc0fb0dfedac,157 POUND ROAD COLAC 3250,143.582859,-38.3529022,EnergyConsumer
3268,742bb631-f877-4497-ba7c-d1988e5d43ac,160 POUND ROAD ELLIMINYT 3250,143.5825709,-38.35320209,EnergyConsumer
3269,cb1f3d34-30bb-4f45-9f13-63e41120c78e,159 POUND ROAD COLAC 3250,143.5826324,-38.35287948,EnergyConsumer
3270,1e680b84-5624-4639-afcf-67adcdbc1027,162 POUND ROAD ELLIMINYT 3250,143.582369,-38.35317872,EnergyConsumer
3271,2e5a0045-4090-4d9f-a0ba-b49ca790898c,32 DOWLING STREET COLAC 3250,143.582674,-38.3524549,EnergyConsumer
3272,34138398-0b4d-44cc-95c6-89fde57ff816,30 DOWLING STREET COLAC 3250,143.5827231,-38.35221292,EnergyConsumer
3273,44d16400-5ccb-4de0-b9c9-ad55aaa97992,164 POUND ROAD ELLIMINYT 3250,143.5821671,-38.35315536,EnergyConsumer
3274,32d176e9-abcb-4c7e-9be3-5e85fca88f08,161 POUND ROAD COLAC 3250,143.5821624,-38.35282348,EnergyConsumer
3275,5df20b65-af8a-4ec4-b7ba-8cfcf092cea9,166 POUND ROAD ELLIMINYT 3250,143.5819652,-38.35313201,EnergyConsumer
3276,299fc152-9f55-4e07-8ec3-5175abccfd7e,33 DOWLING STREET COLAC 3250,143.5822466,-38.35248419,EnergyConsumer
3277,49da41ce-6212-473b-8605-9bb93b54ebcc,163 POUND ROAD COLAC 3250,143.5820074,-38.35280398,EnergyConsumer
3278,d2d7f940-f976-47c8-87cd-776499f094aa,31 DOWLING STREET COLAC 3250,143.5822845,-38.35232589,EnergyConsumer
3279,7b8558a1-eef8-42b3-be10-4197920a6936,168 POUND ROAD ELLIMINYT 3250,143.5817632,-38.35310869,EnergyConsumer
3280,45ff385f-490a-462c-84f7-e7e28f01ec1c,165 POUND ROAD COLAC 3250,143.5818246,-38.35278289,EnergyConsumer
3281,cd457da3-9162-42c3-9608-20983809aba8,18 MARTIN STREET ELLIMINYT 3250,143.5805977,-38.35485416,EnergyConsumer
3282,8579ffd0-dc53-4808-bfd4-86b321d1229d,170 POUND ROAD ELLIMINYT 3250,143.5815415,-38.35308304,EnergyConsumer
3283,4d7c9101-90cd-4a5b-8a21-3979ef6b080a,16 MARTIN STREET ELLIMINYT 3250,143.5806951,-38.35448309,EnergyConsumer
3284,fd2e7ac9-4c81-48f2-bc4e-08274501dd25,14 MARTIN STREET ELLIMINYT 3250,143.5807255,-38.35432007,EnergyConsumer
3285,cb0d049b-1787-44fe-bf1c-8ef73e7e22c4,12 MARTIN STREET ELLIMINYT 3250,143.5807559,-38.35415709,EnergyConsumer
3286,45040324-71e0-4116-8215-b0a3ae4750dc,170A POUND ROAD ELLIMINYT 3250,143.5813593,-38.35306198,EnergyConsumer
3287,782500ec-cfa1-4fa5-a543-fff1b92b46c4,10 MARTIN STREET ELLIMINYT 3250,143.5807863,-38.3539941,EnergyConsumer
3288,a7ce13bc-2dc3-4ea9-8371-333f606be3fd,8 MARTIN STREET ELLIMINYT 3250,143.5808167,-38.35383112,EnergyConsumer
3289,e97f4fb0-8b56-4c82-8351-c7bb2fb19bbd,15 MARTIN STREET ELLIMINYT 3250,143.5802492,-38.35473471,EnergyConsumer
3290,8b88e9f9-ee71-443d-af74-f32223a3bc3c,80 CAMPBELL STREET COLAC 3250,143.5813989,-38.35271715,EnergyConsumer
3291,0ffc8d8d-c818-4f4c-aebb-cfad242ba71d,6 MARTIN STREET ELLIMINYT 3250,143.5808327,-38.3536841,EnergyConsumer
3292,8d906b99-c290-497e-85a1-ba612600950a,4 MARTIN STREET ELLIMINYT 3250,143.5808775,-38.35350514,EnergyConsumer
3293,328f3a9d-b469-4e4d-b0c7-83fe49c09ade,172 POUND ROAD ELLIMINYT 3250,143.5811494,-38.35303786,EnergyConsumer
3294,d9fc0381-2aae-4916-9ee1-34f4f7c7bf8d,78 CAMPBELL STREET COLAC 3250,143.5814307,-38.35255259,EnergyConsumer
3295,758cc940-fd04-4fc0-81cb-02f1e06a2ba8,13 MARTIN STREET ELLIMINYT 3250,143.5802862,-38.35443659,EnergyConsumer
3296,24c2444d-111b-4214-94e1-35fda2291b93,76 CAMPBELL STREET COLAC 3250,143.5814618,-38.35239154,EnergyConsumer
3297,c3c6817c-d524-4dda-9d8f-c318b43a4a89,2 MARTIN STREET ELLIMINYT 3250,143.5808929,-38.35336471,EnergyConsumer
3298,5c507fa3-c1af-44ab-8b7e-19d70eaae739,11 MARTIN STREET ELLIMINYT 3250,143.5802912,-38.35431142,EnergyConsumer
3299,407fbaa8-6aa0-4eba-80af-5dbc8058cbd4,74 CAMPBELL STREET COLAC 3250,143.581492,-38.35223517,EnergyConsumer
3300,04d476c8-c3be-4129-928c-cf80596bfa61,174 POUND ROAD ELLIMINYT 3250,143.5810036,-38.35302052,EnergyConsumer
3301,71e01e17-ba3f-4174-b3ba-20fc54c9f918,7 MARTIN STREET ELLIMINYT 3250,143.580387,-38.35382817,EnergyConsumer
3302,6928ff3f-3ce4-429b-bca9-d3eb6582970d,5 MARTIN STREET ELLIMINYT 3250,143.5804331,-38.35364882,EnergyConsumer
3303,6cfc2f79-243d-41b5-addd-dffc597cbebc,133 HEARN STREET COLAC 3250,143.587181,-38.34954538,EnergyConsumer
3304,f7949924-fc35-4b55-835e-760d25caff55,135 HEARN STREET COLAC 3250,143.5870003,-38.34952441,EnergyConsumer
3305,82d1de24-7267-4122-a157-822a09b7de4a,137 HEARN STREET COLAC 3250,143.5868206,-38.34950783,EnergyConsumer
3306,b100792d-1b50-48d3-b4f1-9857338851a9,139 HEARN STREET COLAC 3250,143.5865893,-38.34947667,EnergyConsumer
3307,ab294c59-9991-4e24-bece-b11df8af7c49,32-40 GRAVESEND STREET COLAC 3250,143.5848539,-38.34796825,EnergyConsumer
