row_id,mRID,length,Locat.mrid,PositionPoints
7061,10a2c20f-0f4d-4305-a7fa-1d0bad3d6d49,12.85290185,f9a057dc-d88b-43e8-a183-63f9a02e1f4b,"MULTILINESTRING ((143.599295240746 -38.3361304073105,143.599424313224 -38.3360749831932))"
7062,16c313b9-38a9-4a15-99e4-66206711c359,12.32248191,cca34960-886b-4b91-9864-08a79542cb20,"MULTILINESTRING ((143.600384877248 -38.3370488582531,143.600355835475 -38.3369402299759))"
7063,4ac5aa53-33ee-4de3-8b78-9c20e0986f4c,12.8428081,e1d02ec8-e05c-411d-b4a4-8f8be62f5e93,"MULTILINESTRING ((143.599356671558 -38.336273454328,143.599485638467 -38.3362180672984))"
7064,09b2b51d-dfcb-45ba-9cdb-0b6a08af15a6,13.017741,c101e0c4-fbd6-4be1-8f4d-117135c86aca,"MULTILINESTRING ((143.599409971788 -38.3363975621915,143.599540695536 -38.3363414206575))"
7065,3490026f-52bb-4f00-b408-69bdafa50614,12.82137934,cd51529f-d959-4d25-9e4e-96392b2e17fb,"MULTILINESTRING ((143.599479528412 -38.3365595225444,143.599608280524 -38.3365042277633))"
7066,939339cb-53a8-478d-b732-a78ba30f3c68,12.31147373,3282aed6-c148-4a02-86c3-fa1657ecaa56,"MULTILINESTRING ((143.600192465186 -38.337100299625,143.600163449356 -38.3369917683875))"
7067,b8b3fac4-5720-43b6-9db7-fbf3e8b16639,7.703252069,963603b9-5a96-4700-9d72-f22a81c66802,"MULTILINESTRING ((143.599751155502 -38.3367218359758,143.599733021651 -38.3366539247927))"
7068,66cdec47-ed7f-4dd8-bde9-a5543872691c,14.20008832,c1048a20-1212-4acc-8904-d047b131b0ae,"MULTILINESTRING ((143.599930118916 -38.3371704379099,143.599896651975 -38.337045257673))"
7069,938a7239-bd6e-4033-af12-358915c01890,12.55800408,d6246d06-6529-4fc8-ba18-365512fdd1fa,"MULTILINESTRING ((143.599142630712 -38.3362263937066,143.599172282214 -38.336337089112))"
7070,ece60fae-aeeb-4560-8e07-20bff2853f8f,13.26481758,68a437cd-650d-4620-839f-7ac27bd6ad37,"MULTILINESTRING ((143.600046687022 -38.3371392734224,143.600077949707 -38.3372562088267))"
7071,af146d0f-8c5a-4aa6-81b4-f26a262c4e00,13.19301341,c32f7a8b-637b-4e7d-b9e5-5d54bfa84ad0,"MULTILINESTRING ((143.599433972837 -38.3364534478602,143.599301488851 -38.336510345358))"
7072,231e7b36-f60d-4333-9d8b-c765348e5f44,12.76241351,25ec410d-6643-4d4c-8f40-8300621115e5,"MULTILINESTRING ((143.599498565875 -38.3366038506616,143.599370405762 -38.3366588911985))"
7073,55b72ecc-caee-4db9-901a-eb487fb12a27,12.74812444,0c83a338-9dac-4a4c-a2b5-1836ef87e2b0,"MULTILINESTRING ((143.599571531685 -38.3367737492333,143.599443514505 -38.33682872777))"
7074,7df299f1-801c-4317-8ede-8ad34ee619cf,12.28847421,aa0db008-fe15-420a-a4e7-1cca6461fd96,"MULTILINESTRING ((143.599521262669 -38.3372797795221,143.599492286401 -38.3371714534566))"
7075,6614b303-9d25-405f-b48a-74220fadb8cf,25.03458962,d83cc509-2115-42d8-8b23-50104744b072,"MULTILINESTRING ((143.599542788437 -38.3367068214693,143.599291390831 -38.3368147884408))"
7076,0d8823c2-b424-4789-883f-209cfc4662c2,26.407183,0ecb04a5-fd7a-41b3-988a-b69bc4e64aea,"MULTILINESTRING ((143.599353331624 -38.3373246995977,143.599291063387 -38.3370919134793))"
7077,85cbdf24-df70-4355-8374-9badc51d4abf,13.42560841,4548d845-2e23-4fac-850a-4913c64f4c5e,"MULTILINESTRING ((143.598691454201 -38.3363472484159,143.59872315426 -38.3364655915247))"
7078,61bf77c3-67b0-453d-8703-cac930e5f281,13.22260313,9b807ca4-f9f5-4ccc-8409-a7a2b335bf35,"MULTILINESTRING ((143.599585323644 -38.3372626437755,143.599616502593 -38.3373792044327))"
7079,eabf2fba-7639-40f9-9a52-3d0b4d818f5f,12.32667826,3e919ef1-7170-4243-ae3f-106d4c16a8e5,"MULTILINESTRING ((143.599323289363 -38.3373327356377,143.599294223009 -38.3372240727913))"
7080,d95b79e2-be9c-4918-8ab8-34d791fb8c20,12.32660386,e2543664-e8b8-42e4-ad7e-c014d1774dc4,"MULTILINESTRING ((143.599323132113 -38.3373327777009,143.599294065934 -38.3372241155103))"
7081,4de65f83-8b02-415f-b9a6-23fe744cc1a8,13.21206603,e859d1aa-a694-478f-adc0-ebec862f064d,"MULTILINESTRING ((143.599474764138 -38.3372922174695,143.599505918242 -38.3374086852408))"
7082,83ee9b09-dbdf-4061-8f98-6c851b222551,13.21206603,9f72f6fe-b7e0-442c-b612-97d8239e6f2e,"MULTILINESTRING ((143.599474764138 -38.3372922174695,143.599505918242 -38.3374086852408))"
7083,0fc0dc0e-a38f-49bf-9ced-4b753e1eda6f,12.34767804,dad7e12c-1bc8-49d5-8719-1c64cd3a98da,"MULTILINESTRING ((143.599214555103 -38.3373618210946,143.599185439231 -38.3372529731284))"
7084,b88df85b-ef8e-422c-8cb9-4caaa5ebe0b6,12.34767804,a59793b8-fea5-406c-b861-26b5fca9885f,"MULTILINESTRING ((143.599214555103 -38.3373618210946,143.599185439231 -38.3372529731284))"
7085,d8b0b1bc-b4fc-4420-8ba7-1c4a16f74026,12.83816966,3e193000-af88-4d9f-91ac-30f0c46e6c52,"MULTILINESTRING ((143.599974822903 -38.3377139748576,143.599845831871 -38.3377692434573))"
7086,fdd51216-7f73-45b5-b37d-a39893f4b0ce,13.20748624,7e541f2a-55dc-44a2-b32c-6970b7101d2c,"MULTILINESTRING ((143.599393521565 -38.3373139491422,143.59942466487 -38.3374303765427))"
7087,700aa376-4efa-4e7f-a4b3-f1f3ed93a185,12.81712369,29955171-2855-419b-bdaa-7a635aa74062,"MULTILINESTRING ((143.600057971196 -38.3379080341294,143.599929191359 -38.3379632122388))"
7088,8ba99eb5-724f-4034-8b22-6bb9badf33ad,12.37228271,91316090-d515-44b6-9a6a-9b3be34b1a29,"MULTILINESTRING ((143.599086614987 -38.337396043949,143.599057441096 -38.3372869790847))"
7089,4143d30e-edc9-4d3f-a327-52f35f7359a1,26.10553104,f876642a-7ad7-4f35-947e-ea86faa69746,"MULTILINESTRING ((143.599925778877 -38.3375995113185,143.599663484763 -38.3377118960955))"
7090,d30c8ce4-7aa8-4c35-8628-0adf2b406700,13.05707347,07a423e0-311a-463b-8c3e-6378bf239a05,"MULTILINESTRING ((143.599233721242 -38.3373566943214,143.599264509872 -38.3374717957964))"
7091,532cbfed-3210-4b9e-986c-5d36392ca3d3,13.19281971,16d61630-22df-4402-b717-30bbb42e320f,"MULTILINESTRING ((143.59922566297 -38.3373588498381,143.599256771691 -38.3374751479515))"
7092,03271d0a-6538-4535-accc-c2a7db4f4941,13.18295901,acba16ea-4502-478d-8e75-2ea99a90518b,"MULTILINESTRING ((143.599106847186 -38.3373906320139,143.599137932656 -38.3375068432041))"
7093,2d173f3c-f62f-4c12-9510-129e1bf6b511,13.15998955,3c9b670f-9bfa-4624-99cd-15167acd0faf,"MULTILINESTRING ((143.598831431559 -38.3374643032684,143.598862462868 -38.3375803119805))"
7094,faae9c37-eecf-4557-aeef-5d781dd093d2,13.0901416,272cc9dd-5851-412e-9735-1c9dbb6e12d0,"MULTILINESTRING ((143.598250769347 -38.3376196480868,143.598219906804 -38.337504254426))"
7095,7c6b99e6-6389-408f-b112-f035d1f52c8a,13.02900657,7ffc4966-79ca-470d-952a-8e6ad2309bb3,"MULTILINESTRING ((143.598676158029 -38.3381569461852,143.598807500409 -38.3381014878556))"
7096,44bb6446-ef70-462c-8bfa-53a811e72e33,13.71226658,ccf0edd0-0e2f-4f96-8017-3b72a5e3f9ac,"MULTILINESTRING ((143.598776957837 -38.3383956711318,143.598915188351 -38.3383373043395))"
7097,d0508409-fe5a-4f79-be3c-1a031d90c71c,12.97718552,e3bfba52-7338-47c6-9526-189f3688d037,"MULTILINESTRING ((143.598871333389 -38.3386191814623,143.599002154017 -38.3385639434387))"
7098,18aaca0e-bbb3-4448-8a9f-efad038666e3,13.1058835,bb36fd81-b775-4d6e-afdc-44fe0c7f077c,"MULTILINESTRING ((143.59819798063 -38.3376337666618,143.598228880289 -38.3377492990985))"
7099,1b2ad971-258c-4cfd-8a32-0bde8d63a0d0,12.9060421,8003db52-4ab6-4891-abb6-e9c956a5963d,"MULTILINESTRING ((143.598558050704 -38.337877231719,143.598427948211 -38.3379321665157))"
7100,11fe7bbf-7789-4120-afe5-3747570f73f7,12.89079854,1b782a02-176d-4f00-ba41-a03b23d723f5,"MULTILINESTRING ((143.5986263115 -38.3380388942763,143.59849636245 -38.3380937642829))"
7101,87e8b44d-8dee-411a-bf22-643da8086a4f,12.00110091,139a9944-c20b-44db-9a32-f838732a8f8b,"MULTILINESTRING ((143.598684319137 -38.3381762742,143.598563338741 -38.33822735726))"
7102,71afbed6-3020-4aaa-aaf8-6f0b2be4d959,12.86863234,bbf2a980-485b-451c-8b1f-847c760ff422,"MULTILINESTRING ((143.598738532807 -38.3383046688422,143.598608806842 -38.3383594446527))"
7103,e3fc48a7-ad63-48c4-8689-50816a9e65f0,11.90063196,828cae21-73e0-47e1-aa11-fef83f056c09,"MULTILINESTRING ((143.598805422795 -38.3384630849068,143.598685454839 -38.338513740472))"
7104,492082cb-f140-472b-9a02-7c0ae5d6865e,11.8509412,d88c9b7f-c874-45ad-9c71-baf5c9c4ac12,"MULTILINESTRING ((143.598865977452 -38.3386064969554,143.598746510236 -38.3386569410866))"
7105,e9c5d6ea-aaad-4d9f-895f-8bd3fc7f000a,50.20615786,2a34d20d-5403-44d8-a4e9-db6f6033d5bf,"MULTILINESTRING ((143.597760178919 -38.3377508586581,143.597878549676 -38.3381934415974))"
7106,3bc2aa71-913c-4ccb-9269-2cce6d4d7435,33.68593904,ab818e9b-c660-4a38-ac1f-40414a357095,"MULTILINESTRING ((143.597190807293 -38.3386215874204,143.597528678188 -38.3384757162261))"
7107,4f666b3f-6f64-43f1-9e58-2247633dfd26,14.01926087,425baf5b-16be-4181-840d-fdbd26acb8be,"MULTILINESTRING ((143.603328999544 -38.3358259797504,143.603188199063 -38.3358864109251))"
7108,588f5139-e971-49bf-8ba6-d667e8265aa9,14.04844125,f8f4a578-0142-410c-b0d6-c7d463b7f3ff,"MULTILINESTRING ((143.603258032498 -38.3356606255737,143.603116938049 -38.3357211807721))"
7109,8e337c96-d737-4ddb-b375-53f3a646a59d,9.910203802,3f1b6408-9a7a-4d9b-960e-eeb413e86969,"MULTILINESTRING ((143.602939563275 -38.3354060363978,143.602962709983 -38.3354934339193))"
7110,9c8dcb8d-36f8-4418-b666-d9d4cfe1a9c7,10.33347051,05983ea6-e413-4c92-b5f0-ae354530f4cf,"MULTILINESTRING ((143.602753500989 -38.3354553138738,143.602777636297 -38.3355464441621))"
7111,0070bc82-0769-445d-90a1-9c51300e85eb,10.90977709,11e2c3e1-eb16-43f4-9b39-ed2613eaf7f3,"MULTILINESTRING ((143.602561088064 -38.335506273278,143.602586569419 -38.3356024859834))"
7112,2e91c6c6-5074-4cd1-ba02-20610b096bdd,13.99045818,91ed7133-429a-4471-bb92-af4764d2a327,"MULTILINESTRING ((143.603004401988 -38.3350696525719,143.602863889596 -38.3351299557716))"
7113,80bc4036-7e9d-4da0-aa3f-3fc5462f8890,10.90250844,3e22c597-63b0-4962-9b9e-84c7c5ccfff5,"MULTILINESTRING ((143.602379692316 -38.3355543148493,143.602405156695 -38.3356504634548))"
7114,7a4fd5ba-7b12-4f26-99dc-0877221e28a2,11.67455482,d65c6e51-38f0-41fe-97f8-d644f6292e89,"MULTILINESTRING ((143.602542063719 -38.3355113117612,143.602514796116 -38.3354083545283))"
7115,5924bda2-bf3a-4123-bd99-ae9b8e1d4b96,10.37601095,76916824-71d1-4740-8093-6ab8696e794d,"MULTILINESTRING ((143.602231669045 -38.335593517921,143.602255903713 -38.3356850233763))"
7116,1b7914d9-44fe-4092-985c-be05578dcc3b,14.03067862,0ec00c02-49af-4c79-9478-87b51e7f5713,"MULTILINESTRING ((143.602909458592 -38.3348484251129,143.602768542577 -38.3349089015339))"
7117,6f71811b-e1ec-4882-8786-c7d1922cad73,11.65959334,24cf5fda-a689-4ac2-94f7-2b300874f057,"MULTILINESTRING ((143.602366973798 -38.335557683272,143.60233974114 -38.3354548579816))"
7118,99cb330a-9d3c-4fa4-984c-66df66192fe3,13.01289176,c75329a7-e33f-4680-a9f0-d375ea1e7774,"MULTILINESTRING ((143.602611470094 -38.3346533096858,143.602641703028 -38.3347680959057))"
7119,3c9eb286-c824-4d42-bcdf-a98e87a5abf8,10.39139578,c12e5046-3d37-4048-901a-e46cf240e560,"MULTILINESTRING ((143.602034057711 -38.3356458540926,143.602058328313 -38.3357374952278))"
7120,4ce2cb54-78e6-491d-aebd-0b472b1dc204,11.64569232,d77683cb-191d-423f-aa36-0ed04449755b,"MULTILINESTRING ((143.602190587416 -38.3356043981428,143.602163387225 -38.3355016954429))"
7121,c94b1b76-bb9f-445e-a4bd-5273591dcbb9,10.88002542,9a2a4d81-8a26-471e-8bf7-e566d1e37d92,"MULTILINESTRING ((143.601788577331 -38.3357108680926,143.601813989199 -38.3358068184278))"
7122,3c769a66-5656-4842-92eb-a7999389f576,11.62852533,170d5cd4-e135-46ec-811e-44847e190dda,"MULTILINESTRING ((143.601981620137 -38.3356597418681,143.601954460041 -38.3355571905604))"
7123,bddf0ff2-8b86-4185-a1f6-5c4e7e85f917,10.88840401,2efca006-e10a-4646-a09c-ca9676bd1714,"MULTILINESTRING ((143.60252395871 -38.3346763588453,143.602498661613 -38.3345803126536))"
7124,f5e8ab20-1ea7-4808-9dfa-3ac663d34c5b,11.23713553,bf68324e-a85b-4bab-8c4f-554f41da521a,"MULTILINESTRING ((143.602239933844 -38.3347511666488,143.602266041153 -38.3348502889947))"
7125,eebbbe72-a853-42e8-93f1-ea37c190d9b5,10.38490648,c4169276-cbc4-4b02-a47c-35afacc954eb,"MULTILINESTRING ((143.6020801324 -38.334793255904,143.60210425972 -38.3348848607712))"
7126,654e4ac2-35ef-484f-943c-a6549a73f601,11.60988575,68dbbd8e-3390-4579-bc65-0113e616c95c,"MULTILINESTRING ((143.601746027945 -38.3357221370412,143.601718911384 -38.3356197501124))"
7127,5de2700f-8f34-47c9-acb0-c6dbb341cda4,11.68839386,9f60285b-2acd-4221-9db8-3b28f620b555,"MULTILINESTRING ((143.602323373884 -38.334729189819,143.602296218165 -38.3346260869457))"
7128,7f8ea142-448d-415e-8792-adee599d9c8d,10.41845657,b4a7319f-edbc-49bd-b5d0-41a78a578290,"MULTILINESTRING ((143.601903671046 -38.3348397331243,143.601927876314 -38.3349316339373))"
7129,96043ab3-676c-4d0e-817f-1cee1cb45151,10.95841197,b576bfc7-37d9-4ac1-80c1-73d4769b7bad,"MULTILINESTRING ((143.602082201069 -38.3347927110482,143.602056741321 -38.3346960473144))"
7130,c2cbf521-18fd-4e8d-84b6-82b91d23ca8d,10.74704521,b6133d83-3da9-47fb-ac11-1c03ccc432e4,"MULTILINESTRING ((143.601489878962 -38.3357899765564,143.601464777689 -38.3356951989669))"
7131,53a0b028-6e08-4a2b-a3bb-2751c0a324ee,10.45116321,1a388eb5-e84c-4824-b487-cf624bd2abdf,"MULTILINESTRING ((143.601730472492 -38.3348853509732,143.601754753748 -38.334977540292))"
7132,f3f0e2e0-b26a-48b5-bd4a-0d0d68cd47ef,12.23259479,66937a04-0e1a-45bf-971e-f1048144efc5,"MULTILINESTRING ((143.602221519257 -38.3338873287075,143.602250093777 -38.3339952066123))"
7133,05b08f0c-27cc-433e-a06c-0fc47c73fc63,10.75283428,11f0f39e-5e60-4d09-9c1c-7e2d3fb5c86f,"MULTILINESTRING ((143.601293148279 -38.3358420794929,143.601268033484 -38.3357472508479))"
7134,a352be02-5e17-4dcb-9a6e-1ad9bfd1b575,10.99251974,c66a2574-f824-4a06-a370-e763b5fc5828,"MULTILINESTRING ((143.601861194274 -38.3348509208561,143.601835655282 -38.3347539562568))"
7135,0472d729-1679-4cd1-a4f6-128d2847465e,10.48406986,056b8559-7ac9-49ce-b89e-f0e5f9d59288,"MULTILINESTRING ((143.601555233274 -38.3349315063018,143.601579590982 -38.3350239858906))"
7136,6ed2d6d3-9354-40bd-93d7-d6a4e387356b,12.83942957,f580da21-3bc5-4533-8670-adfc72cdb552,"MULTILINESTRING ((143.60203745422 -38.3339360835484,143.602067446266 -38.3340493130645))"
7137,f63dc242-59f1-409c-8362-412dfad07285,11.02300142,573d42f9-f18a-4ef5-a98a-1243ac2eb748,"MULTILINESTRING ((143.601669975444 -38.33490128497,143.601644365633 -38.334804051491))"
7138,f371adf4-c04f-4596-ade4-27870eaca2fd,10.51705597,9df85bd0-8ef9-48b3-a1e7-2cb87052dcbe,"MULTILINESTRING ((143.601380073792 -38.334977640629,143.601404508137 -38.3350704111887))"
7139,0bbaee23-bcaa-4c02-9dbc-1caa82bb30bf,13.15362498,e9d43726-66cf-47c3-9683-0414102d7213,"MULTILINESTRING ((143.602192124262 -38.333895114805,143.602161398279 -38.3337791144415))"
7140,9a2046ef-390a-4a1c-87cf-1fa93cbdbd89,11.57033972,131cc5c4-106c-4dc3-968d-903aafa0fce0,"MULTILINESTRING ((143.600976435997 -38.3359259588331,143.600949411799 -38.3358239206499))"
7141,e3f45124-313c-4c49-b0b6-8bf10fbad99b,12.95739316,eb13c058-ac5e-47f9-b786-3981ffea7782,"MULTILINESTRING ((143.601828060569 -38.3339915473904,143.601858328171 -38.3341058172171))"
7142,42fc8f6f-eea1-4728-a93b-f18ce7cddb8a,11.0521875,95b98de0-2697-49da-b861-4ca8a3fe6271,"MULTILINESTRING ((143.601483792313 -38.3349503227575,143.601458114694 -38.3348528318272))"
7143,e6024925-f1c7-4b22-940c-d083e998bfbd,10.54984662,87311e16-6b8d-4775-b980-c3d6310a6838,"MULTILINESTRING ((143.601204904959 -38.3350237774192,143.601229415488 -38.3351168372257))"
7144,0ce65d16-17be-4662-8fb1-8df354d04d0c,13.15141287,b712ea82-b767-4792-aacc-f485ea974e1b,"MULTILINESTRING ((143.602010296881 -38.3339432769392,143.601979576064 -38.3338272960818))"
7145,85f3f071-46ef-469e-8a0b-2c3d52de66e3,11.0768086,56d140c3-a7d6-4052-9685-3ebc0e6fd7a3,"MULTILINESTRING ((143.601325164031 -38.3349921030196,143.601299429209 -38.3348943949059))"
7146,9f1b84fd-3db9-400e-9807-29a5785e395d,12.62967202,1f4d1d79-a51e-4233-8529-6225f0e03c2d,"MULTILINESTRING ((143.601607964189 -38.3340498461534,143.601637466257 -38.334161225846))"
7147,c8eead02-d0c0-4026-8b8b-4a9cf2aa7218,11.28980946,597c4e88-3e64-4c86-8cc8-8f8fc5266469,"MULTILINESTRING ((143.601002139014 -38.3350771828662,143.601028368704 -38.3351767698599))"
7148,24325ccd-9edd-402e-8e75-7584daedb40f,10.4481752,09e86b56-dcc5-4e86-8a15-5af5545c0b63,"MULTILINESTRING ((143.600563663139 -38.3357202804551,143.600668191942 -38.3356746611365))"
7149,529a2121-6e3e-4081-a950-af8c1ee005c5,13.14825496,3e4d6b61-4a46-4e81-aa01-60025294f88a,"MULTILINESTRING ((143.601812016344 -38.3339957971581,143.601781302903 -38.3338798441474))"
7150,69e67633-f265-4557-b5bf-3b06f90f6b0a,11.46856208,c222e1e5-6395-451c-bd07-c955d5ebb24c,"MULTILINESTRING ((143.601161044266 -38.3350353296545,143.60113439928 -38.3349341658963))"
7151,f2c84f36-a530-4431-9744-8a8015365539,12.29732276,c2cea502-d445-4c80-ab4c-fa8f51cf39ff,"MULTILINESTRING ((143.601394443253 -38.3341064032238,143.601423168976 -38.3342148519671))"
7152,b6a13558-1ce7-46e3-b9e0-bda509ee3898,10.98298179,d83461c9-ca09-41ac-ac66-513a48197547,"MULTILINESTRING ((143.600489149887 -38.3355495461859,143.600599028966 -38.3355015918558))"
7153,d440dc8f-7745-4717-a385-4ec1f3328170,11.13387007,1f2b4bcb-13e3-4b03-845b-d20a8458bf31,"MULTILINESTRING ((143.60096569342 -38.3350867820779,143.600939826026 -38.3349885706234))"
7154,4e9e52ad-c3f5-42a3-8b54-00817c0cc592,13.14531857,c3cbc855-588f-4e0d-83d1-a7520082c745,"MULTILINESTRING ((143.601572536546 -38.3340592301686,143.601541829964 -38.3339433030506))"
7155,79dafe7a-9639-4ef8-a496-8f45d8514b6c,12.25840935,fb2d06f4-976b-4b3d-bd14-a717d9527607,"MULTILINESTRING ((143.600571509118 -38.3357382581618,143.600448869735 -38.3357917814485))"
7156,f9f9c0d1-f677-4355-beb9-b2706cf61309,12.75338055,959b9cca-d619-49f1-941e-ffbd72e9b14e,"MULTILINESTRING ((143.605694041997 -38.332967461743,143.605664248599 -38.3328549915229))"
7157,22334da6-2ce7-43ba-a036-ce1544d694e9,12.86717655,bbdd3822-dd0a-43b5-84c0-5264cba894eb,"MULTILINESTRING ((143.605685885687 -38.3322789853893,143.605815584706 -38.3322242136168))"
7158,0c82598b-9071-4dbc-8c12-92ef8521e261,12.78452801,539fa53e-a216-4cd4-8473-5e8aa65f4858,"MULTILINESTRING ((143.605534085946 -38.3330098341528,143.605504219784 -38.3328970892458))"
7159,b55a0f04-1b3b-4147-8c7b-bf9265891657,10.9560566,535a2949-98e5-4373-9e1e-b3d9c876e99a,"MULTILINESTRING ((143.606877858523 -38.3306490868962,143.606849824557 -38.3305528880689))"
7160,ef05d8d9-8af1-4ba2-9e87-dae7b3b16706,11.49558395,2f247a08-0d28-4108-bd93-42a5e52775de,"MULTILINESTRING ((143.606526339296 -38.3307515255468,143.606555753789 -38.3308524616641))"
7161,2417ccbc-b78a-4a42-921f-6b06ae6b71f7,10.56428929,b354a3d7-76cf-4797-9105-907012ca92d7,"MULTILINESTRING ((143.606698816467 -38.330701262781,143.60667178494 -38.3306085038343))"
7162,917ad39c-70d9-41e8-8cf9-f47b44c57177,12.70401578,7f0565ac-b28d-4476-ae4d-0ce66070f219,"MULTILINESTRING ((143.605618025476 -38.3321182930758,143.605746079643 -38.3320642159227))"
7163,f46cceb5-0640-40ac-9469-658a66b2cf57,12.81814044,4f0902ad-3305-455e-a352-e1382a14bb36,"MULTILINESTRING ((143.605342378122 -38.3330606176177,143.605312433437 -38.3329475762853))"
7164,6a75270d-577a-4d3c-94e9-e724e4daf4f4,12.54038173,416ccbb8-5e55-401c-9221-db7d840004ef,"MULTILINESTRING ((143.605550151234 -38.3319575666573,143.60567655637 -38.3319041869972))"
7165,c182f578-b8bd-421b-baa3-e347132f41bc,13.29114683,bac56613-2f60-4949-a430-9afc7a84b76f,"MULTILINESTRING ((143.605118976693 -38.3331197967291,143.605087927008 -38.3330025840188))"
7166,7e120095-5d5b-4f2a-a589-c4daac5d4256,8.671898836,21a6aded-42b2-4065-9557-412c3e76f451,"MULTILINESTRING ((143.604802449012 -38.3334898039334,143.604782849704 -38.33341322118))"
7167,5d8cd462-8117-4150-8f89-ee86725347ca,11.65325272,da70d475-38e0-4ea7-84af-6a1d917312fa,"MULTILINESTRING ((143.606077592955 -38.330882297824,143.606107410886 -38.3309846183472))"
7168,6d7d8ad6-db7b-4307-9bd6-c36d9518727d,11.59106143,7a8b8124-ce83-4867-b14a-b5c36eaf72f4,"MULTILINESTRING ((143.606341049709 -38.3308055220679,143.606311390913 -38.3307037476204))"
7169,9b4d5f9b-7b77-442d-a336-381d5dd2aaa0,13.33493689,62bc241f-d1ab-4266-9fa3-85605f500d6c,"MULTILINESTRING ((143.604929502835 -38.3331699884157,143.60489835085 -38.3330523895247))"
7170,1ce15650-74f0-4bd8-8a35-9a08da012b8e,12.98028571,c4f8d899-9119-410b-a68d-57ad514a4282,"MULTILINESTRING ((143.60545970714 -38.3317433914835,143.605590546142 -38.3316881394451))"
7171,79a1b1cc-d80c-407b-b088-b30b95537135,12.45542472,66374779-ccf3-4136-acd3-88fb26e023ed,"MULTILINESTRING ((143.605191210142 -38.332104762527,143.605221681043 -38.3322143737581))"
7172,5dd9cbc4-2da1-406a-9ed6-cf810939d510,13.37678688,04be2c33-fe54-4549-99fb-35fe4881bf2a,"MULTILINESTRING ((143.604745972502 -38.3332186056606,143.604714722751 -38.3331006376982))"
7173,cc710c94-4378-45e8-bf18-a41d90ba23cc,12.1491289,3e835939-f005-4eda-b119-444ac2f4e963,"MULTILINESTRING ((143.605388785899 -38.331575447193,143.60551124677 -38.3315237331579))"
7174,88e0181c-a7d1-4694-8144-9384b4004616,11.87869219,ae5bb5af-7009-4613-870c-5a8a58a358f1,"MULTILINESTRING ((143.60536893426 -38.3320553568792,143.605339874278 -38.3319508210638))"
7175,88a3594a-7dac-4b8a-bf70-c9fd86f17447,11.79569769,a7990dee-e428-4d31-a761-33c6c2bf9a51,"MULTILINESTRING ((143.605675992262 -38.3309993310613,143.605706174679 -38.3311029023184))"
7176,aaa0f7a0-e5fa-4265-bee8-3f5e796e5b01,13.42035603,45f2f6d6-60e8-44eb-8b25-348b3d87f01f,"MULTILINESTRING ((143.604561227907 -38.333267544564,143.604529876372 -38.3331491923692))"
7177,a614316c-745b-4623-b428-5043f261040b,11.54949052,a8004041-2959-49df-a471-89e136696a52,"MULTILINESTRING ((143.605904257754 -38.3309328106344,143.605874705326 -38.3308314011903))"
7178,67074a4d-2c00-4c11-95f2-b7085e2aef04,12.15333712,befceabd-4e67-4161-8541-50687bd4c921,"MULTILINESTRING ((143.604904445892 -38.3321844803151,143.604934177768 -38.3322914330945))"
7179,34b36919-7dc3-47e1-8050-78dab927a8f4,13.59936223,370bc573-34fe-48a9-bbf2-b3a52574822c,"MULTILINESTRING ((143.605422597341 -38.3316555140177,143.605285518202 -38.3317134012053))"
7180,e83f8e38-8f18-44d3-be4a-b59b2526f584,13.45914129,c65a1f55-5330-44ef-881d-45c33e7a5c91,"MULTILINESTRING ((143.604390527346 -38.333312763198,143.604359085204 -38.3331940689594))"
7181,a5e0868f-a45a-4d93-9633-6c8824b01009,11.85465063,6936459b-0490-4558-9082-39ffaab8dfea,"MULTILINESTRING ((143.604617439755 -38.3322642653454,143.604646440927 -38.3323685896036))"
7182,a5efa93d-4ea6-4ef8-b2fd-3a83652cf614,10.14497805,d8d0ca08-0d05-48dc-9745-11146849b1bd,"MULTILINESTRING ((143.605517723732 -38.3310454531888,143.60549176512 -38.3309563759566))"
7183,1c7d0003-c79e-418b-a82e-8c0180b8139d,13.02539938,3ad8fe97-5a45-42e7-aef3-b67dadedb415,"MULTILINESTRING ((143.604174009816 -38.3333701187624,143.604143580945 -38.3332552496287))"
7184,725d63e9-7602-4937-bf83-cfebc23e2def,9.978395878,50ad50fc-9768-4ba3-a19d-a853042936b1,"MULTILINESTRING ((143.60476866301 -38.3322222266904,143.604744251903 -38.3321344140071))"
7185,c9b6a794-8d7c-435f-aca7-a0ceda7d3d65,10.65429428,60f4bf79-90e1-4d98-a983-82a5f02ef88a,"MULTILINESTRING ((143.604422394822 -38.3323184860186,143.604448459447 -38.3324122468056))"
7186,f16d1402-2196-4f55-a4fe-43b4189deee8,13.06131978,c680414e-24ad-414b-aad9-889bab3b59bc,"MULTILINESTRING ((143.603958409694 -38.3334272313047,143.603927896908 -38.3333120453914))"
7187,cda7673f-9cee-4370-88b3-d861394f9f0c,12.82702453,aa50d89e-d6e3-4456-a598-611d1b4c0605,"MULTILINESTRING ((143.604238305551 -38.3323680652031,143.604267470665 -38.3324813145609))"
7188,42bc5464-7e49-4a7d-9a65-f227d3d7fa48,13.10027084,599751fe-6d37-4c65-9ea0-f6d56edc1eb8,"MULTILINESTRING ((143.603741419687 -38.3334847120282,143.603710815906 -38.3333691826085))"
