Street name,class,Lat,Lon,GlobalID,OBJECTID,baseVoltag
4 DOWLING STREET COLAC 3250,EnergyConsumer,-38.34994283,143.5831845,serv8152,3152,415V
48 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.34993797,143.5819204,serv8153,3153,415V
3 DOWLING STREET COLAC 3250,EnergyConsumer,-38.34989214,143.5827983,serv8154,3154,415V
55 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34988968,143.5840798,serv8155,3155,415V
49 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.3498852,143.5815126,serv8156,3156,415V
2 DOWLING STREET COLAC 3250,EnergyConsumer,-38.34981676,143.5832178,serv8157,3157,415V
46 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.34981579,143.5819511,serv8158,3158,415V
47 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.34974934,143.5815379,serv8159,3159,415V
1 DOWLING STREET COLAC 3250,EnergyConsumer,-38.34974459,143.5828233,serv8160,3160,415V
44 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.34964611,143.5819747,serv8161,3161,415V
45 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.34963661,143.5815583,serv8162,3162,415V
2A DOWLING STREET COLAC 3250,EnergyConsumer,-38.34960823,143.5832715,serv8163,3163,415V
154 HEARN STREET COLAC 3250,EnergyConsumer,-38.34945512,143.5834984,serv8164,3164,415V
156 HEARN STREET COLAC 3250,EnergyConsumer,-38.34942459,143.5832675,serv8165,3165,415V
158 HEARN STREET COLAC 3250,EnergyConsumer,-38.34937912,143.5828645,serv8166,3166,415V
160 HEARN STREET COLAC 3250,EnergyConsumer,-38.34935557,143.5826575,serv8167,3167,415V
162 HEARN STREET COLAC 3250,EnergyConsumer,-38.3493316,143.5824465,serv8168,3168,415V
164 HEARN STREET COLAC 3250,EnergyConsumer,-38.34930815,143.5822403,serv8169,3169,415V
168 HEARN STREET COLAC 3250,EnergyConsumer,-38.349289,143.5816104,serv8170,3170,415V
166 HEARN STREET COLAC 3250,EnergyConsumer,-38.34928348,143.5820233,serv8171,3171,415V
157 HEARN STREET COLAC 3250,EnergyConsumer,-38.34906318,143.5830404,serv8172,3172,415V
159 HEARN STREET COLAC 3250,EnergyConsumer,-38.34903664,143.5828129,serv8173,3173,415V
161 HEARN STREET COLAC 3250,EnergyConsumer,-38.34900926,143.5825782,serv8174,3174,415V
163 HEARN STREET COLAC 3250,EnergyConsumer,-38.34898188,143.582344,serv8175,3175,415V
165 HEARN STREET COLAC 3250,EnergyConsumer,-38.34895657,143.582127,serv8176,3176,415V
167 HEARN STREET COLAC 3250,EnergyConsumer,-38.34890409,143.5816309,serv8177,3177,415V
42A CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.34853537,143.5821821,serv8178,3178,415V
42 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.34837236,143.5822128,serv8179,3179,415V
40 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.34823339,143.5822402,serv8180,3180,415V
8 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34648621,143.5863981,serv8181,3181,415V
6 ARCHER STREET COLAC 3250,EnergyConsumer,-38.34582481,143.5867689,serv8182,3182,415V
132 WILSON STREET COLAC 3250,EnergyConsumer,-38.34510291,143.5871312,serv8183,3183,415V
4 ARCHER STREET COLAC 3250,EnergyConsumer,-38.34562598,143.5868023,serv8184,3184,415V
2 ARCHER STREET COLAC 3250,EnergyConsumer,-38.34544668,143.5868358,serv8185,3185,415V
7 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34615125,143.5863963,serv8186,3186,415V
6 MORRISON STREET COLAC 3250,EnergyConsumer,-38.3464583,143.5861569,serv8187,3187,415V
134 WILSON STREET COLAC 3250,EnergyConsumer,-38.34507837,143.5869119,serv8188,3188,415V
5 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34612513,143.5861905,serv8189,3189,415V
5 ARCHER STREET COLAC 3250,EnergyConsumer,-38.34578654,143.5863587,serv8190,3190,415V
ARCHER STREET COLAC 3250,EnergyConsumer,-38.34565383,143.5863796,serv8191,3191,415V
ARCHER STREET COLAC 3250,EnergyConsumer,-38.34565383,143.5863796,serv8192,3192,415V
1/3 ARCHER STREET COLAC 3250,EnergyConsumer,-38.34556434,143.5863963,serv8193,3193,415V
1 ARCHER STREET COLAC 3250,EnergyConsumer,-38.34541705,143.5864273,serv8194,3194,415V
2/131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34433224,143.5870559,serv8195,3195,415V
1/136 WILSON STREET COLAC 3250,EnergyConsumer,-38.34526576,143.5864554,serv8196,3196,415V
136 WILSON STREET COLAC 3250,EnergyConsumer,-38.34526576,143.5864554,serv8197,3197,415V
3 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34609899,143.5859628,serv8198,3198,415V
2/136 WILSON STREET COLAC 3250,EnergyConsumer,-38.3451777,143.5864717,serv8199,3199,415V
3/136 WILSON STREET COLAC 3250,EnergyConsumer,-38.34510773,143.5864847,serv8200,3200,415V
4/136 WILSON STREET COLAC 3250,EnergyConsumer,-38.34502681,143.5864795,serv8201,3201,415V
2/3 ARCHER STREET COLAC 3250,EnergyConsumer,-38.34551641,143.5861603,serv8202,3202,415V
1 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34607285,143.5857351,serv8203,3203,415V
143 WILSON STREET COLAC 3250,EnergyConsumer,-38.34468433,143.5864119,serv8204,3204,415V
3/3 ARCHER STREET COLAC 3250,EnergyConsumer,-38.34550729,143.5859314,serv8205,3205,415V
138 WILSON STREET COLAC 3250,EnergyConsumer,-38.34499731,143.5862173,serv8206,3206,415V
7-11 PRODUCE LANE COLAC 3250,EnergyConsumer,-38.34427424,143.5865473,serv8207,3207,415V
3/10 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34534283,143.5858537,serv8208,3208,415V
140 WILSON STREET COLAC 3250,EnergyConsumer,-38.3449683,143.5860192,serv8209,3209,415V
145 WILSON STREET COLAC 3250,EnergyConsumer,-38.344664,143.5861767,serv8210,3210,415V
2/10 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34535544,143.5856508,serv8211,3211,415V
142 WILSON STREET COLAC 3250,EnergyConsumer,-38.34494525,143.5858184,serv8212,3212,415V
147 WILSON STREET COLAC 3250,EnergyConsumer,-38.34463298,143.5859025,serv8213,3213,415V
14 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34563597,143.5852886,serv8214,3214,415V
10 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34533043,143.5854372,serv8215,3215,415V
1/10 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34533043,143.5854372,serv8216,3216,415V
12 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.3454561,143.5853222,serv8217,3217,415V
6 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34491639,143.585567,serv8218,3218,415V
GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.3452768,143.5853556,serv8219,3219,415V
1-5 PRODUCE LANE COLAC 3250,EnergyConsumer,-38.34420628,143.5859514,serv8220,3220,415V
8 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34512023,143.5853875,serv8221,3221,415V
4 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34460283,143.5855616,serv8222,3222,415V
2 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34446729,143.5856303,serv8223,3223,415V
9 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.345221,143.5848946,serv8224,3224,415V
7 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34504926,143.5848188,serv8225,3225,415V
5 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34446046,143.5850706,serv8226,3226,415V
1-3 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34413422,143.5852355,serv8227,3227,415V
146 WILSON STREET COLAC 3250,EnergyConsumer,-38.34481843,143.5845342,serv8228,3228,415V
56 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35129199,143.5842337,serv8229,3229,415V
2/85 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35217422,143.583655,serv8230,3230,415V
1/85 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35207445,143.5836735,serv8231,3231,415V
85 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35207445,143.5836735,serv8232,3232,415V
83 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35192184,143.5837019,serv8233,3233,415V
81 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35174252,143.5837352,serv8234,3234,415V
79 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35156319,143.5837685,serv8235,3235,415V
77 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35141597,143.583796,serv8236,3236,415V
75 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35129406,143.5838186,serv8237,3237,415V
73 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35119318,143.5838374,serv8238,3238,415V
71 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35103639,143.5838666,serv8239,3239,415V
69 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35093541,143.5838853,serv8240,3240,415V
4/26 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35184316,143.5833118,serv8241,3241,415V
67 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35080781,143.583909,serv8242,3242,415V
3/28 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35201552,143.5831625,serv8243,3243,415V
65 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35068067,143.5839223,serv8244,3244,415V
3/26 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35182268,143.5831612,serv8245,3245,415V
2/28 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35200234,143.582964,serv8246,3246,415V
2/26 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35180477,143.583002,serv8247,3247,415V
DOWLING STREET COLAC 3250,EnergyConsumer,-38.35206923,143.5827498,serv8248,3248,415V
DOWLING STREET COLAC 3250,EnergyConsumer,-38.35206923,143.5827498,serv8249,3249,415V
1/28 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35196495,143.5827692,serv8250,3250,415V
DOWLING STREET COLAC 3250,EnergyConsumer,-38.35188978,143.5827832,serv8251,3251,415V
DOWLING STREET COLAC 3250,EnergyConsumer,-38.35188978,143.5827832,serv8252,3252,415V
1/26 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35179746,143.5828003,serv8253,3253,415V
DOWLING STREET COLAC 3250,EnergyConsumer,-38.3519707,143.5825555,serv8254,3254,415V
DOWLING STREET COLAC 3250,EnergyConsumer,-38.35203582,143.5824548,serv8255,3255,415V
DOWLING STREET COLAC 3250,EnergyConsumer,-38.35203582,143.5824548,serv8256,3256,415V
20A DOWLING STREET COLAC 3250,EnergyConsumer,-38.35118907,143.5829135,serv8257,3257,415V
1/27 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35194577,143.5824642,serv8258,3258,415V
29 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35219156,143.5823015,serv8259,3259,415V
20 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35106982,143.5829357,serv8260,3260,415V
2/23 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35160807,143.5826064,serv8261,3261,415V
1/23 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35160807,143.5826064,serv8262,3262,415V
3/23 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35160807,143.5826064,serv8263,3263,415V
23 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35160807,143.5826064,serv8264,3264,415V
25 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35178196,143.582502,serv8265,3265,415V
18 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35095027,143.5829579,serv8266,3266,415V
16 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35083043,143.5829802,serv8267,3267,415V
DOWLING STREET COLAC 3250,EnergyConsumer,-38.35150002,143.5825545,serv8268,3268,415V
DOWLING STREET COLAC 3250,EnergyConsumer,-38.35150002,143.5825545,serv8269,3269,415V
1/21 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35138212,143.5825764,serv8270,3270,415V
2/27 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35190038,143.582257,serv8271,3271,415V
DOWLING STREET COLAC 3250,EnergyConsumer,-38.35131991,143.5825879,serv8272,3272,415V
DOWLING STREET COLAC 3250,EnergyConsumer,-38.35131991,143.5825879,serv8273,3273,415V
1/19 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35123226,143.582595,serv8274,3274,415V
3/27 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35192798,143.5820522,serv8275,3275,415V
2/21 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35136065,143.5823693,serv8276,3276,415V
5/58 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.35092811,143.5825462,serv8277,3277,415V
89 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35262105,143.5834764,serv8278,3278,415V
87 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35236607,143.5836108,serv8279,3279,415V
GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35222113,143.583644,serv8280,3280,415V
2/89 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35257682,143.5833731,serv8281,3281,415V
156 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.3532488,143.5829748,serv8282,3282,415V
155 POUND ROAD COLAC 3250,EnergyConsumer,-38.35292488,143.5830557,serv8283,3283,415V
3/158 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35361312,143.5826536,serv8284,3284,415V
2/158 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.3534011,143.5827628,serv8285,3285,415V
3/89 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.3525557,143.5832513,serv8286,3286,415V
1/158 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35324585,143.5827921,serv8287,3287,415V
4/89 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35255071,143.5831522,serv8288,3288,415V
POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35321668,143.582697,serv8289,3289,415V
158 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35321668,143.582697,serv8290,3290,415V
157 POUND ROAD COLAC 3250,EnergyConsumer,-38.3529022,143.582859,serv8291,3291,415V
160 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35320209,143.5825709,serv8292,3292,415V
159 POUND ROAD COLAC 3250,EnergyConsumer,-38.35287948,143.5826324,serv8293,3293,415V
162 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35317872,143.582369,serv8294,3294,415V
32 DOWLING STREET COLAC 3250,EnergyConsumer,-38.3524549,143.582674,serv8295,3295,415V
30 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35221292,143.5827231,serv8296,3296,415V
164 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35315536,143.5821671,serv8297,3297,415V
161 POUND ROAD COLAC 3250,EnergyConsumer,-38.35282348,143.5821624,serv8298,3298,415V
166 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35313201,143.5819652,serv8299,3299,415V
33 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35248419,143.5822466,serv8300,3300,415V
163 POUND ROAD COLAC 3250,EnergyConsumer,-38.35280398,143.5820074,serv8301,3301,415V
31 DOWLING STREET COLAC 3250,EnergyConsumer,-38.35232589,143.5822845,serv8302,3302,415V
168 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35310869,143.5817632,serv8303,3303,415V
165 POUND ROAD COLAC 3250,EnergyConsumer,-38.35278289,143.5818246,serv8304,3304,415V
18 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35485416,143.5805977,serv8305,3305,415V
170 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35308304,143.5815415,serv8306,3306,415V
16 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35448309,143.5806951,serv8307,3307,415V
14 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35432007,143.5807255,serv8308,3308,415V
12 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35415709,143.5807559,serv8309,3309,415V
170A POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35306198,143.5813593,serv8310,3310,415V
10 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.3539941,143.5807863,serv8311,3311,415V
8 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35383112,143.5808167,serv8312,3312,415V
15 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35473471,143.5802492,serv8313,3313,415V
80 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.35271715,143.5813989,serv8314,3314,415V
6 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.3536841,143.5808327,serv8315,3315,415V
4 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35350514,143.5808775,serv8316,3316,415V
172 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35303786,143.5811494,serv8317,3317,415V
78 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.35255259,143.5814307,serv8318,3318,415V
13 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35443659,143.5802862,serv8319,3319,415V
76 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.35239154,143.5814618,serv8320,3320,415V
2 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35336471,143.5808929,serv8321,3321,415V
11 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35431142,143.5802912,serv8322,3322,415V
74 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.35223517,143.581492,serv8323,3323,415V
174 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35302052,143.5810036,serv8324,3324,415V
7 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35382817,143.580387,serv8325,3325,415V
5 MARTIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35364882,143.5804331,serv8326,3326,415V
133 HEARN STREET COLAC 3250,EnergyConsumer,-38.34954538,143.5871809,serv8327,3327,415V
135 HEARN STREET COLAC 3250,EnergyConsumer,-38.34952441,143.5870003,serv8328,3328,415V
137 HEARN STREET COLAC 3250,EnergyConsumer,-38.34950783,143.5868206,serv8329,3329,415V
139 HEARN STREET COLAC 3250,EnergyConsumer,-38.34947667,143.5865893,serv8330,3330,415V
32-40 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34796825,143.5848539,serv8331,3331,415V
141 HEARN STREET COLAC 3250,EnergyConsumer,-38.3494545,143.5863984,serv8332,3332,415V
3/42 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34837294,143.5852135,serv8333,3333,415V
35 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34774466,143.584478,serv8334,3334,415V
143 HEARN STREET COLAC 3250,EnergyConsumer,-38.3494366,143.5862,serv8335,3335,415V
2/42 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34834543,143.5850261,serv8336,3336,415V
37 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34792408,143.5844447,serv8337,3337,415V
145 HEARN STREET COLAC 3250,EnergyConsumer,-38.34941297,143.585994,serv8338,3338,415V
3 MYERS STREET COLAC 3250,EnergyConsumer,-38.34907261,143.5856257,serv8339,3339,415V
1/42 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34830345,143.5847904,serv8340,3340,415V
GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34840323,143.5847717,serv8341,3341,415V
GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34840323,143.5847717,serv8342,3342,415V
39 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34810593,143.5844109,serv8343,3343,415V
44 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34850077,143.5847583,serv8344,3344,415V
147 HEARN STREET COLAC 3250,EnergyConsumer,-38.34936927,143.5856129,serv8345,3345,415V
4 INGLIS COURT COLAC 3250,EnergyConsumer,-38.34768614,143.5838011,serv8346,3346,415V
41 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34828702,143.5843773,serv8347,3347,415V
46 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34862802,143.5847346,serv8348,3348,415V
149 HEARN STREET COLAC 3250,EnergyConsumer,-38.34933567,143.5853584,serv8349,3349,415V
6 INGLIS COURT COLAC 3250,EnergyConsumer,-38.34786122,143.5837698,serv8350,3350,415V
48 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34878617,143.5847008,serv8351,3351,415V
43 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34846423,143.5843446,serv8352,3352,415V
151 HEARN STREET COLAC 3250,EnergyConsumer,-38.34932039,143.5851873,serv8353,3353,415V
8 INGLIS COURT COLAC 3250,EnergyConsumer,-38.34804122,143.5837374,serv8354,3354,415V
50 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34893778,143.5846769,serv8355,3355,415V
45 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34864198,143.5843118,serv8356,3356,415V
5 INGLIS COURT COLAC 3250,EnergyConsumer,-38.34783016,143.5833724,serv8357,3357,415V
10 INGLIS COURT COLAC 3250,EnergyConsumer,-38.34821119,143.5837434,serv8358,3358,415V
52 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34908937,143.5846487,serv8359,3359,415V
47 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34882176,143.5842787,serv8360,3360,415V
7 INGLIS COURT COLAC 3250,EnergyConsumer,-38.34802416,143.5833361,serv8361,3361,415V
54 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34925612,143.5846176,serv8362,3362,415V
13 INGLIS COURT COLAC 3250,EnergyConsumer,-38.34835466,143.583557,serv8363,3363,415V
49 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34900254,143.5842455,serv8364,3364,415V
9 INGLIS COURT COLAC 3250,EnergyConsumer,-38.34815765,143.5832763,serv8365,3365,415V
11 INGLIS COURT COLAC 3250,EnergyConsumer,-38.3483506,143.5834463,serv8366,3366,415V
51 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.34917758,143.5842024,serv8367,3367,415V
34 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.34776944,143.5823266,serv8368,3368,415V
148 HEARN STREET COLAC 3250,EnergyConsumer,-38.34952181,143.5841102,serv8369,3369,415V
36 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.34790338,143.5823013,serv8370,3370,415V
150 HEARN STREET COLAC 3250,EnergyConsumer,-38.34950213,143.5839394,serv8371,3371,415V
153 HEARN STREET COLAC 3250,EnergyConsumer,-38.34912302,143.5835216,serv8372,3372,415V
38 CAMPBELL STREET COLAC 3250,EnergyConsumer,-38.348053,143.5822731,serv8373,3373,415V
152 HEARN STREET COLAC 3250,EnergyConsumer,-38.34947826,143.5837324,serv8374,3374,415V
155 HEARN STREET COLAC 3250,EnergyConsumer,-38.34909475,143.583278,serv8375,3375,415V
152 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35348261,143.5849852,serv8376,3376,415V
109 MAIN STREET ELLIMINYT 3250,EnergyConsumer,-38.35470677,143.5831848,serv8410,3410,415V
93 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35294815,143.583511,serv8421,3421,415V
91 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35274731,143.5835483,serv8422,3422,415V
GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35254846,143.5835769,serv8423,3423,415V
1/89 GRAVESEND STREET COLAC 3250,EnergyConsumer,-38.35262105,143.5834764,serv8424,3424,415V
31 LAWRENCE COURT COLAC 3250,EnergyConsumer,-38.34690093,143.5898174,serv8477,3477,415V
37 STEWART STREET COLAC 3250,EnergyConsumer,-38.34660878,143.5894029,serv8478,3478,415V
131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34480123,143.587437,serv8479,3479,415V
10/131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34480107,143.5874357,serv8480,3480,415V
11/131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34480107,143.5874357,serv8481,3481,415V
12/131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34480107,143.5874357,serv8482,3482,415V
14/131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34480107,143.5874357,serv8483,3483,415V
16/131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34480107,143.5874357,serv8484,3484,415V
7/131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34480107,143.5874357,serv8485,3485,415V
5/131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34480107,143.5874357,serv8486,3486,415V
1/131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34480107,143.5874357,serv8487,3487,415V
4/131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34480107,143.5874357,serv8488,3488,415V
8/131-141 WILSON STREET COLAC 3250,EnergyConsumer,-38.34480107,143.5874357,serv8489,3489,415V
39 STEWART STREET COLAC 3250,EnergyConsumer,-38.34677945,143.58937,serv8490,3490,415V
128 WILSON STREET COLAC 3250,EnergyConsumer,-38.34515125,143.5876132,serv8491,3491,415V
2 DAVID STREET COLAC 3250,EnergyConsumer,-38.34551378,143.5879862,serv8492,3492,415V
130 WILSON STREET COLAC 3250,EnergyConsumer,-38.34512511,143.5873855,serv8493,3493,415V
41 STEWART STREET COLAC 3250,EnergyConsumer,-38.34694686,143.5893378,serv8494,3494,415V
4 DAVID STREET COLAC 3250,EnergyConsumer,-38.34575665,143.5879409,serv8495,3495,415V
43 STEWART STREET COLAC 3250,EnergyConsumer,-38.34710011,143.5893219,serv8496,3496,415V
27 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34639609,143.5885517,serv8497,3497,415V
MORRISON STREET COLAC 3250,EnergyConsumer,-38.34639329,143.5884969,serv8498,3498,415V
1 DAVID STREET COLAC 3250,EnergyConsumer,-38.34553814,143.5875535,serv8499,3499,415V
25 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34637583,143.5883751,serv8500,3500,415V
6 DAVID STREET COLAC 3250,EnergyConsumer,-38.34594572,143.5879075,serv8501,3501,415V
45 STEWART STREET COLAC 3250,EnergyConsumer,-38.34726586,143.5892912,serv8502,3502,415V
23 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34635945,143.5882319,serv8503,3503,415V
3 DAVID STREET COLAC 3250,EnergyConsumer,-38.34572208,143.5875201,serv8504,3504,415V
28 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34672544,143.5885259,serv8505,3505,415V
47 STEWART STREET COLAC 3250,EnergyConsumer,-38.34743831,143.5892432,serv8506,3506,415V
21 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34633419,143.5880118,serv8507,3507,415V
5 DAVID STREET COLAC 3250,EnergyConsumer,-38.34589733,143.5874882,serv8508,3508,415V
26 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34670554,143.5883532,serv8509,3509,415V
49 STEWART STREET COLAC 3250,EnergyConsumer,-38.34759498,143.5892131,serv8510,3510,415V
19 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34630805,143.5877841,serv8511,3511,415V
24 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34669149,143.5881715,serv8512,3512,415V
17 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34628351,143.5875702,serv8513,3513,415V
22 MORRISON STREET COLAC 3250,EnergyConsumer,-38.34666588,143.5879502,serv8514,3514,415V
