row_id,EnergyConsumer.mRID,name,Location.xPosition,Location.yPosition,p,q,p_fixed,q_fixed
4082,a8962fa0-d0bf-4707-aa05-07223f6dee17,17 BEATTIE COURT COLAC 3250,143.5939909,-38.34945814,0,0,0,0
4083,7f4c7206-3eea-447d-98fa-1fc613fabe51,24 BEATTIE COURT COLAC 3250,143.5944056,-38.34869656,0,0,0,0
4084,46f08abb-eb1c-4cb8-8bae-01bc8093c91f,19 BEATTIE COURT COLAC 3250,143.5940069,-38.34929789,0,0,0,0
4085,02f3adc9-876b-47eb-9a4a-e278e7abb467,21 BEATTIE COURT COLAC 3250,143.5940363,-38.34913926,0,0,0,0
4086,3ca6118b-99f5-4e3e-9b10-8680c11ea90f,31 BEATTIE COURT COLAC 3250,143.5942542,-38.34867915,0,0,0,0
4087,ec812e0c-31cd-4fd9-8a2a-a22d81d96df6,23 BEATTIE COURT COLAC 3250,143.5940662,-38.34897836,0,0,0,0
4088,ebe833ff-48cc-44bd-b6a0-6d1aff148801,27 BEATTIE COURT COLAC 3250,143.5941385,-38.34866872,0,0,0,0
4089,a38c65fa-b903-457c-92ef-a1c035479f22,25 BEATTIE COURT COLAC 3250,143.594044,-38.34881742,0,0,0,0
4090,073c29e1-88e1-46a6-96ae-0f512d3f6095,THOMAS STREET COLAC 3250,143.5943201,-38.34808019,0,0,0,0
4091,c13eccb3-bc6c-455b-a414-07454f24af9b,33 CHURCHILL SQUARE COLAC 3250,143.5932934,-38.34965177,0,0,0,0
4092,4eb9e380-5d5a-4304-8ce5-2ce6749d3203,31 CHURCHILL SQUARE COLAC 3250,143.5932861,-38.34941923,0,0,0,0
4093,5b30061d-00d5-46e7-aa3c-03751b1eaaac,29 CHURCHILL SQUARE COLAC 3250,143.5932964,-38.34931432,0,0,0,0
4094,6dbb8d4e-28c1-4d17-a346-df0e384d63b3,27 CHURCHILL SQUARE COLAC 3250,143.5933389,-38.34913439,0,0,0,0
4095,2a572b3c-b9be-4690-805d-aa7fa0011fed,25 CHURCHILL SQUARE COLAC 3250,143.5933576,-38.34900087,0,0,0,0
4096,e364b989-dea6-476d-8a36-a8c3063c8982,23 CHURCHILL SQUARE COLAC 3250,143.5933979,-38.3488165,0,0,0,0
4097,6988cc43-802b-4b44-a446-0c50b0779175,21 CHURCHILL SQUARE COLAC 3250,143.5934273,-38.34865755,0,0,0,0
4098,b7c0d813-88a9-49e0-9066-3b00401185ed,19 CHURCHILL SQUARE COLAC 3250,143.5934448,-38.34855462,0,0,0,0
4099,3493dcc1-d784-4ce1-9d49-a5b860474f0f,17 RICHARD STREET COLAC 3250,143.5935473,-38.34837007,0,0,0,0
4100,f6d49752-4397-42f4-bd67-92eb4dd24c7d,10 CHURCHILL SQUARE COLAC 3250,143.5929668,-38.34919347,0,0,0,0
4101,dfb93b56-8f96-475e-8dc8-c432eb0fb817,8 CHURCHILL SQUARE COLAC 3250,143.5929983,-38.34902366,0,0,0,0
4102,c6eea77a-968a-44eb-875d-ef0306ea2e94,15 RICHARD STREET COLAC 3250,143.5934389,-38.34822304,0,0,0,0
4103,815cf878-c7de-40a2-8909-898e85ac2bd2,4/58 WALLACE STREET COLAC 3250,143.5995673,-38.34189893,0,0,0,0
4104,47b5f320-fe15-42dd-bf23-31fd6627d53b,68 POLWARTH STREET S COLAC 3250,143.5990917,-38.34258099,0,0,0,0
4105,8c92706c-876e-4269-924a-257b9ab2e783,60-70 WALLACE STREET COLAC 3250,143.5997273,-38.34143422,0,0,0,0
4106,955e3edd-3053-4e69-a697-760a473d02f9,67-69 POLWARTH STREET S COLAC 3250,143.5988239,-38.34298231,0,0,0,0
4107,ec73af56-b20d-4a97-840c-0aa64dce3ec9,3/58 WALLACE STREET COLAC 3250,143.5994666,-38.34180725,0,0,0,0
4108,246c895a-680c-4373-bb7e-ae2aa349f16d,2/58 WALLACE STREET COLAC 3250,143.599514,-38.34167275,0,0,0,0
4109,79343b83-8b62-4e40-b54f-cf156c602f9e,3/56 WALLACE STREET COLAC 3250,143.5993294,-38.34188021,0,0,0,0
4110,86d9a089-e83a-4001-bb18-35fa7fb6c3ec,66 POLWARTH STREET S COLAC 3250,143.599019,-38.34240903,0,0,0,0
4111,eccade1b-16cd-4578-924e-96a394918698,61 WALLACE STREET COLAC 3250,143.5997272,-38.34109048,0,0,0,0
4112,db551b1e-410c-47e4-b7cd-0ddfe9897d81,1/58 WALLACE STREET COLAC 3250,143.5994089,-38.34151841,0,0,0,0
4113,57692de9-7907-4820-b62b-27cd35a97413,64 POLWARTH STREET S COLAC 3250,143.5989463,-38.34223714,0,0,0,0
4114,f2787713-84e4-476a-bf50-88633a78427b,2/56 WALLACE STREET COLAC 3250,143.5992492,-38.34169219,0,0,0,0
4115,c6fafacc-bd89-4739-bbd9-1aa8623f3a52,2/4 NANKIVELL STREET COLAC 3250,143.5981699,-38.34348852,0,0,0,0
4116,9825ed9a-0c3e-46ed-9f7d-1d2a550f46a2,58 WALLACE STREET COLAC 3250,143.599284,-38.34155202,0,0,0,0
4117,23009f1a-956a-4396-8253-269e4c9cc360,WALLACE STREET COLAC 3250,143.599284,-38.34155202,0,0,0,0
4118,5f91bf27-c1b5-4e9d-b500-541a78394151,63 POLWARTH STREET S COLAC 3250,143.598656,-38.34258801,0,0,0,0
4119,bea8f556-614b-4a57-ae66-f82904ffd61d,59 WALLACE STREET COLAC 3250,143.5994596,-38.3411626,0,0,0,0
4120,be5787df-0b55-4b37-937c-38a0c200b062,62 POLWARTH STREET S COLAC 3250,143.5988736,-38.34206512,0,0,0,0
4121,83dd7270-8407-4922-9a76-d92945ef17c4,1/56 WALLACE STREET COLAC 3250,143.5991814,-38.34151965,0,0,0,0
4122,e94b5ae3-4101-48ba-819e-7a6652c45caa,2 NANKIVELL STREET COLAC 3250,143.5982347,-38.34305654,0,0,0,0
4123,31d3c563-4c8a-486c-b921-2242f11ef699,61 POLWARTH STREET S COLAC 3250,143.5985926,-38.34243903,0,0,0,0
4124,e01e1d41-e5ee-443d-b67f-eed799eb5fe3,WALLACE STREET COLAC 3250,143.5990762,-38.34155666,0,0,0,0
4125,3bb5129d-ea6e-483d-b4ff-cd3b7fa28197,56 WALLACE STREET COLAC 3250,143.5990762,-38.34155666,0,0,0,0
4126,b046d7ba-5615-4a0c-ac5e-f70636dbbf88,54 WALLACE STREET COLAC 3250,143.5989677,-38.34163712,0,0,0,0
4127,975a796c-1220-414f-8dd1-f97bacdea658,57 WALLACE STREET COLAC 3250,143.5991967,-38.34123349,0,0,0,0
4128,f208f20b-3472-4b2e-949f-2b2cde2f7f1b,NANKIVELL STREET COLAC 3250,143.5980922,-38.34309634,0,0,0,0
4129,ad05da0a-fdcd-4745-ae10-e19a1042b9ad,NANKIVELL STREET COLAC 3250,143.5980922,-38.34309634,0,0,0,0
4130,87b09003-b9b2-4071-8d94-8a35edb9e52d,59 POLWARTH STREET S COLAC 3250,143.5985297,-38.34229128,0,0,0,0
4131,867a15c9-94ea-492c-831d-1794a1cdc871,1/4 NANKIVELL STREET COLAC 3250,143.5979714,-38.34313006,0,0,0,0
4132,29096c47-6de2-402f-b714-be9a3c7e87b7,NANKIVELL STREET COLAC 3250,143.598209,-38.34271865,0,0,0,0
4133,f8639ca2-5da4-42ee-9ff3-c85ecb2bbc08,52 WALLACE STREET COLAC 3250,143.5987194,-38.34170897,0,0,0,0
4134,01c70985-a066-498e-baaf-2ace35eadc9e,55 WALLACE STREET COLAC 3250,143.598905,-38.34131486,0,0,0,0
4135,13e268c5-404f-43ed-a464-b8dbe41a0944,1 NANKIVELL STREET COLAC 3250,143.5980581,-38.34276082,0,0,0,0
4136,e73b0109-a62f-434a-8999-821eff753e40,57 POLWARTH STREET S COLAC 3250,143.5984373,-38.34207431,0,0,0,0
4137,49ec77aa-c4de-4baf-b757-af27c947f2fa,6 NANKIVELL STREET COLAC 3250,143.5976687,-38.34321455,0,0,0,0
4138,0a9b4de5-6c40-4c61-9563-ce6bd21daedc,3 NANKIVELL STREET COLAC 3250,143.597876,-38.34281184,0,0,0,0
4139,b85293ff-e327-4d07-8492-5c3b8d864f59,53 WALLACE STREET COLAC 3250,143.5986501,-38.34138351,0,0,0,0
4140,f116ab11-bff8-4fb2-8f00-3167c429ea59,50 WALLACE STREET COLAC 3250,143.5983192,-38.34181414,0,0,0,0
4141,565f5e05-a2f2-44b6-b1b9-723642862a03,5 NANKIVELL STREET COLAC 3250,143.5977025,-38.34286048,0,0,0,0
4142,6425f92d-384a-4e9b-b401-74a689b03c5b,48 WALLACE STREET COLAC 3250,143.5981331,-38.3418662,0,0,0,0
4143,850dfaae-eb2f-4580-9526-207c1891943c,7 NANKIVELL STREET COLAC 3250,143.5975068,-38.34291531,0,0,0,0
4144,ba1add33-3346-4631-b6e7-c9b76559ce4e,51 WALLACE STREET COLAC 3250,143.5981735,-38.34151023,0,0,0,0
4145,7bdd3b15-5a70-4165-9ca6-146f91cffab1,50 POLWARTH STREET S COLAC 3250,143.5984392,-38.34104375,0,0,0,0
4146,7dc931d2-68d2-4d52-bee3-19f740b61317,46 WALLACE STREET COLAC 3250,143.5979184,-38.34192252,0,0,0,0
4147,e193cfd3-ebde-47d3-a6fd-e6f8628eea4d,9 NANKIVELL STREET COLAC 3250,143.5973008,-38.34297304,0,0,0,0
4148,d10c904c-54fd-49a5-a72e-a6fa9e5c6457,44 WALLACE STREET COLAC 3250,143.597751,-38.34196776,0,0,0,0
4149,b637d64e-c84d-4507-8169-043e9eaa1aa7,49 WALLACE STREET COLAC 3250,143.5979527,-38.34157157,0,0,0,0
4150,9f57e440-870b-45ab-8865-4205eaac2a0b,48 POLWARTH STREET S COLAC 3250,143.5983626,-38.34086446,0,0,0,0
4151,09c8abcd-40f1-43bd-9c43-0887fcf38c82,49 POLWARTH STREET S COLAC 3250,143.5980819,-38.34122738,0,0,0,0
4152,17db215a-9022-46af-b1a8-8db1e7230fe0,11 FULTON STREET COLAC 3250,143.5987286,-38.34759032,0,0,0,0
4153,a3728e88-c7c1-45e2-b1ad-0e3e34b9cc00,2 GARRETT STREET COLAC 3250,143.5981976,-38.3474717,0,0,0,0
4154,dc398e1e-1735-4e79-b337-c2d525ce3f85,1 GARRETT STREET COLAC 3250,143.5982434,-38.3471868,0,0,0,0
4155,861976db-8977-4978-8b80-f311e2c1ebab,4 GARRETT STREET COLAC 3250,143.5980139,-38.3474549,0,0,0,0
4156,c3c771ad-503f-4b0f-9494-14631261bc92,3 GARRETT STREET COLAC 3250,143.5980551,-38.34717517,0,0,0,0
4157,68bd8076-f508-455a-8110-7d6b53d29d72,5 GARRETT STREET COLAC 3250,143.5978447,-38.34715064,0,0,0,0
4158,8702ed76-0918-44fc-82ff-d82aa9d51b9e,3 BAKER STREET COLAC 3250,143.5975626,-38.34760586,0,0,0,0
4159,2cb0f25b-ea36-432f-bbb1-0adf46df0260,1 BAKER STREET COLAC 3250,143.5975916,-38.34744957,0,0,0,0
4160,fe9d7ea8-3a53-4fdd-8589-0bbec412f87a,7 GARRETT STREET COLAC 3250,143.5976342,-38.34712612,0,0,0,0
4161,f8db7d77-b88c-4799-890b-c3fedcf6f9fb,9 GARRETT STREET COLAC 3250,143.5974256,-38.3471018,0,0,0,0
4162,29f13a80-aa92-4d0f-bff0-8e3a00294b16,3/66 WILSON STREET COLAC 3250,143.5976864,-38.34664318,0,0,0,0
4163,be4a1745-07ec-4c8f-883a-bb9bee5b8956,6 GARRETT STREET COLAC 3250,143.5972397,-38.34736456,0,0,0,0
4164,87c68ec8-426a-4105-bdb2-e83b56a8010b,11 GARRETT STREET COLAC 3250,143.5972176,-38.34707752,0,0,0,0
4165,f0ec04dd-9fcf-40b0-b9a6-abe7b9defc68,8 GARRETT STREET COLAC 3250,143.597042,-38.34733326,0,0,0,0
4166,a9027670-b179-4319-8315-d65b56a68f0e,TALBOT STREET COLAC 3250,143.5965992,-38.34751569,0,0,0,0
4167,534aae9f-4985-4d3f-9904-382389e825a6,30-32 TALBOT STREET COLAC 3250,143.5966196,-38.34740525,0,0,0,0
4168,11653fa1-8ab9-4e63-8ccc-c509768c09e9,TALBOT STREET COLAC 3250,143.5966331,-38.34733252,0,0,0,0
4169,0a0b2c26-0768-46dd-9729-2d1843a9c948,26 TALBOT STREET COLAC 3250,143.5966916,-38.34700876,0,0,0,0
4170,0c824fb4-1bd9-4946-81a1-4ef12c27fc1c,70 WILSON STREET COLAC 3250,143.5971212,-38.34624154,0,0,0,0
4171,ee268199-d2b7-411e-b42d-afb4cd15fff3,24 TALBOT STREET COLAC 3250,143.5967223,-38.34685127,0,0,0,0
4172,94129e6d-5d1c-4dee-a6fe-21970004047f,22 TALBOT STREET COLAC 3250,143.5967515,-38.34669371,0,0,0,0
4173,513fdd07-cd65-4ff1-99cf-fd5899bad4a9,20 TALBOT STREET COLAC 3250,143.5967807,-38.34653612,0,0,0,0
4174,5b68a09d-ca04-462a-a5c5-728ad9cad184,78 WILSON STREET COLAC 3250,143.5968953,-38.34621499,0,0,0,0
4175,521b0fab-24bc-4a6d-a27e-f5edd0b901ed,23 TALBOT STREET COLAC 3250,143.5962758,-38.34701164,0,0,0,0
4176,c432b865-b158-4a9c-a5d1-71c1c63fe912,21 TALBOT STREET COLAC 3250,143.5962966,-38.3468672,0,0,0,0
4177,489356dc-5346-4188-ae02-c0d458971502,19 TALBOT STREET COLAC 3250,143.5963392,-38.34667003,0,0,0,0
4178,6326b593-6e18-41a9-8c6d-f4e6a34b57c2,17 TALBOT STREET COLAC 3250,143.5963609,-38.34655292,0,0,0,0
4179,9ec252ea-ce1c-4d0a-ba64-acd24f7616a6,18 THOMAS STREET COLAC 3250,143.595794,-38.34747152,0,0,0,0
4180,9f8f43a7-11ae-4cb1-b31c-7aaabecd97e9,16 THOMAS STREET COLAC 3250,143.5958253,-38.34730303,0,0,0,0
4181,040969f9-e6a5-43c9-86cd-737381857c22,80 WILSON STREET COLAC 3250,143.596429,-38.34616396,0,0,0,0
4182,53d67167-b96f-4b23-a4c3-0a5e11d9232c,14 THOMAS STREET COLAC 3250,143.5958565,-38.34713461,0,0,0,0
4183,aa5d412d-f08c-416b-8e1f-fe8cee94c6c4,12 THOMAS STREET COLAC 3250,143.5958878,-38.34696618,0,0,0,0
4184,d8854159-1a80-4637-9059-977098ee4b8c,77 WILSON STREET COLAC 3250,143.5964287,-38.34582922,0,0,0,0
4185,eaf2ef81-f394-4bb3-af27-f1772f39eb96,8 THOMAS STREET COLAC 3250,143.5959492,-38.34664716,0,0,0,0
4186,db4eec81-64b2-4211-b65a-903be56c953a,82 WILSON STREET COLAC 3250,143.5962246,-38.34614311,0,0,0,0
4187,d5431b73-1dc0-4d2a-963a-4431fbb3a403,19 THOMAS STREET COLAC 3250,143.5953603,-38.34755942,0,0,0,0
4188,ed875f33-4618-4599-9cef-fc0742f5c3b1,6 THOMAS STREET COLAC 3250,143.5959728,-38.34650763,0,0,0,0
4189,9262d6be-e7a5-4f7b-a27e-fe8c486a2b07,17 THOMAS STREET COLAC 3250,143.5953935,-38.3473801,0,0,0,0
4190,4c51ec64-b972-44e3-95ae-27df59c72c33,15 THOMAS STREET COLAC 3250,143.5954103,-38.34721989,0,0,0,0
4191,577a11a6-9faa-43ab-a88a-d46db81ff246,84 WILSON STREET COLAC 3250,143.5960282,-38.34611987,0,0,0,0
4192,7d26f52f-75c5-455b-be83-e256d4ce3cad,13 THOMAS STREET COLAC 3250,143.5954476,-38.34708844,0,0,0,0
4193,95eca563-970c-48c4-86ee-9a36fda9298d,79 WILSON STREET COLAC 3250,143.5961554,-38.34579689,0,0,0,0
4194,2c56eaba-93f9-42f2-a657-e5351aeab50c,11 THOMAS STREET COLAC 3250,143.5954727,-38.34695291,0,0,0,0
4195,0eee2b87-aae8-4728-9af9-22f5012979bd,9 THOMAS STREET COLAC 3250,143.5954976,-38.34681877,0,0,0,0
4196,c85b119a-9b9b-479a-9575-a20a319ddaa0,7 THOMAS STREET COLAC 3250,143.5955221,-38.34668661,0,0,0,0
4197,2a446d61-b882-4f81-b89d-246ac68b7967,5 THOMAS STREET COLAC 3250,143.5955471,-38.34655158,0,0,0,0
4198,153abe0a-2926-4211-aedb-f5f8e667f6a5,3 THOMAS STREET COLAC 3250,143.595558,-38.34641799,0,0,0,0
4199,31019a73-523e-43c5-acf6-bb3c0147271e,81 WILSON STREET COLAC 3250,143.5959353,-38.34577123,0,0,0,0
4200,26ebfa05-ea75-4c96-abec-e7a2b82b897a,1 THOMAS STREET COLAC 3250,143.5955843,-38.34627549,0,0,0,0
4201,29ac6c9a-d721-409c-a34c-699d35e71ede,83 WILSON STREET COLAC 3250,143.5957938,-38.34575708,0,0,0,0
4202,aff57f67-d159-4c9f-8c10-849da4147c9c,2/85 WILSON STREET COLAC 3250,143.5955946,-38.34573276,0,0,0,0
4203,34f52e68-3bbe-47d8-b551-796d947cbfa8,100 CHURCH STREET COLAC 3250,143.6026873,-38.34352369,0,0,0,0
4204,71e493c6-8ff0-41d8-a4d2-51fad7332b3d,98 CHURCH STREET COLAC 3250,143.6026291,-38.34336633,0,0,0,0
4205,e0658c38-fa3b-43de-8821-69bb8851d744,94-96 CHURCH STREET COLAC 3250,143.6025267,-38.34315192,0,0,0,0
4206,9f48e31d-3827-48d5-8cde-cb2e7cb29263,2/92 CHURCH STREET COLAC 3250,143.6024318,-38.34293235,0,0,0,0
4207,52af37e7-9c3b-4c8a-be56-4e567ba26d7f,92 CHURCH STREET COLAC 3250,143.6024318,-38.34293235,0,0,0,0
4208,8eb77b3c-7db5-41f9-b382-184b03aa34aa,1/92 CHURCH STREET COLAC 3250,143.6024318,-38.34293235,0,0,0,0
4209,deae6c48-2b4d-4b90-80d8-38502a219047,3/92 CHURCH STREET COLAC 3250,143.6024318,-38.34293235,0,0,0,0
4210,77fccf58-806e-4585-94b7-d17bb633d49d,103 CHURCH STREET COLAC 3250,143.6021472,-38.34328575,0,0,0,0
4211,9984d3fb-82b3-4ef9-a4b7-2c4f518fadb6,90 CHURCH STREET COLAC 3250,143.6023405,-38.34272072,0,0,0,0
4212,56e5cd35-c607-4dfa-bd54-6ee25e3dba28,1 JOCK STREET COLAC 3250,143.6019261,-38.3433898,0,0,0,0
4213,64ffc6e2-18ac-4d4c-9842-68f660462558,101 CHURCH STREET COLAC 3250,143.6020765,-38.34312173,0,0,0,0
4214,9a8926c5-875a-450a-a5e2-7cde6a9ae52e,99 CHURCH STREET COLAC 3250,143.602003,-38.3429513,0,0,0,0
4215,e262931e-dacb-4b65-bc7c-ce7098058c3b,88 CHURCH STREET COLAC 3250,143.6022536,-38.34251949,0,0,0,0
4216,64206e6c-a3f3-4e43-993a-9881adae4643,3 JOCK STREET COLAC 3250,143.6017097,-38.34344784,0,0,0,0
4217,1dba19fb-c754-4445-a81e-1be0a2ddc74a,86 CHURCH STREET COLAC 3250,143.6021919,-38.3423765,0,0,0,0
4218,2bb3a9c5-039f-40ec-96e9-8b58ba841bf3,97 CHURCH STREET COLAC 3250,143.6019303,-38.34278266,0,0,0,0
4219,3a89ce80-39f6-4022-99ed-147680e0bbc6,17 KETTLE STREET COLAC 3250,143.6014512,-38.34346269,0,0,0,0
4220,499b22bb-cf0c-4238-b776-f2f899891fec,95 CHURCH STREET COLAC 3250,143.6018521,-38.34260994,0,0,0,0
4221,fc713c83-840a-40bd-ab98-95b27a1ce0ad,19 KETTLE STREET COLAC 3250,143.6013837,-38.34330668,0,0,0,0
4222,0667fe42-4aef-440f-b87b-24fe6cc114f7,93 CHURCH STREET COLAC 3250,143.6018044,-38.34249041,0,0,0,0
4223,dd24ce2f-7770-4dda-9338-2616d2fae8a1,21 KETTLE STREET COLAC 3250,143.6013101,-38.3431363,0,0,0,0
4224,fdcaf941-056f-42ab-9e81-c84e98ea82ac,91 CHURCH STREET COLAC 3250,143.6017401,-38.34235053,0,0,0,0
4225,38aa7ce9-51bc-4114-8d3d-22ca52b13e33,2-4 JELLIE STREET COLAC 3250,143.6010039,-38.34356302,0,0,0,0
4226,ecaba20c-d2e7-4cc0-9c51-f1cfcda6f3c3,89 CHURCH STREET COLAC 3250,143.6016816,-38.34221488,0,0,0,0
4227,17f796c7-5da3-499d-973a-fccf2d85c57b,6 JELLIE STREET COLAC 3250,143.6007519,-38.34363064,0,0,0,0
4228,64f1f6f0-c1a1-4131-926a-ff03163ae4ab,1 JELLIE STREET COLAC 3250,143.6009523,-38.3432725,0,0,0,0
4229,d8df68c5-6f05-43f1-835c-e84ed4a08c23,23 KETTLE STREET COLAC 3250,143.6010921,-38.34302404,0,0,0,0
4230,043ea9ab-52dc-40fe-ae78-5489f01e325d,87 CHURCH STREET COLAC 3250,143.6016218,-38.34207626,0,0,0,0
4231,8a6e0a14-7574-4780-8869-6e9d9a1b605e,3 JELLIE STREET COLAC 3250,143.6007387,-38.3433298,0,0,0,0
4232,33408485-7bca-4357-a535-a3cf01f8035f,85 CHURCH STREET COLAC 3250,143.6015542,-38.3419198,0,0,0,0
4233,1b1c1673-7dc5-4bc0-ac6e-e08c311e39d6,83 CHURCH STREET COLAC 3250,143.6014796,-38.3417469,0,0,0,0
4234,050750f4-33d8-45a1-9f34-25b44ebd4a00,5 JELLIE STREET COLAC 3250,143.6005079,-38.34339172,0,0,0,0
4235,417f1df6-98a3-4603-822c-74ff5710fa70,81 CHURCH STREET COLAC 3250,143.601419,-38.34160635,0,0,0,0
4236,03f276c7-0c53-4a61-b654-ca72aec0f760,7 JELLIE STREET COLAC 3250,143.6002801,-38.3434528,0,0,0,0
4237,bc2a4091-49d3-4d87-b5c4-cc396ce9dc05,9 JELLIE STREET COLAC 3250,143.6000555,-38.34351307,0,0,0,0
4238,cafa6423-d294-401a-83cf-91e7aa5da7e5,11 JELLIE STREET COLAC 3250,143.5998308,-38.34357333,0,0,0,0
4239,ef232312-14a4-431f-a1bc-2ce9a1cbebc3,13 JELLIE STREET COLAC 3250,143.5996153,-38.34363114,0,0,0,0
4240,c130177b-8ea7-4475-9446-438bf1ca6e14,78 WALLACE STREET COLAC 3250,143.6007174,-38.34116883,0,0,0,0
4241,dc41819c-c1c3-4d75-b113-28f0010c3558,76 POLWARTH STREET S COLAC 3250,143.59938,-38.34325723,0,0,0,0
4242,fd11f6bf-510e-413a-9fd1-22d0b6af004b,76 WALLACE STREET COLAC 3250,143.6004979,-38.34122745,0,0,0,0
4243,5b036333-4f31-4d5a-adaa-d47ac8d83205,75 POLWARTH STREET S COLAC 3250,143.5990659,-38.34355118,0,0,0,0
4244,a570af12-3012-4b37-90b2-6eb3cf7927b1,74 WALLACE STREET COLAC 3250,143.6002782,-38.34128611,0,0,0,0
4245,045204ba-9afb-41fc-b961-8e0fb62a29c9,74 POLWARTH STREET S COLAC 3250,143.5992626,-38.34298262,0,0,0,0
4246,2109c0e3-4b1d-4d18-859b-f2efb007c078,87 WALLACE STREET COLAC 3250,143.6004796,-38.34089073,0,0,0,0
4247,b7629f9b-48c5-4ee6-ae3c-89ecdbdb4e8f,73 POLWARTH STREET S COLAC 3250,143.5989903,-38.34337327,0,0,0,0
4248,bbd01b9f-2102-4850-8b51-686b791019aa,72 WALLACE STREET COLAC 3250,143.6000567,-38.34134526,0,0,0,0
4249,a62a6e94-04d9-4392-9b1c-5fa41263a85c,71 POLWARTH STREET S COLAC 3250,143.5989183,-38.34320419,0,0,0,0
4250,c13172e4-5ff2-4ec4-84e5-b02f7b5a500a,70 POLWARTH STREET S COLAC 3250,143.5991681,-38.3427615,0,0,0,0
4251,e2542666-a9cf-4cbd-8824-e9ad6b76180b,81-85 WALLACE STREET COLAC 3250,143.6001334,-38.34098095,0,0,0,0
4252,e9009fff-3f0e-40a0-a233-9fa47f5b52c3,8 FULTON STREET COLAC 3250,143.5992029,-38.34729839,0,0,0,0
4253,62fdb8b4-dc5b-4895-bcab-51af69f9336a,7 FULTON STREET COLAC 3250,143.5987991,-38.34722737,0,0,0,0
4254,42e33eb8-b649-4e35-badd-f4bc9e28b250,1/7 FULTON STREET COLAC 3250,143.5987991,-38.34722737,0,0,0,0
4255,123ec39e-cb10-4b62-a848-ee5e123608d3,2/7 FULTON STREET COLAC 3250,143.5987991,-38.34722737,0,0,0,0
4256,2be4c93f-9cdc-4771-ac34-131ae36b20af,5 FULTON STREET COLAC 3250,143.5988135,-38.3471048,0,0,0,0
4257,3cac9ef9-a4b9-4e0a-9357-4b70acf42585,3 FULTON STREET COLAC 3250,143.5988421,-38.34694518,0,0,0,0
4258,05c755d2-03c1-40cf-877a-61bb45820f6d,4 FULTON STREET COLAC 3250,143.5993021,-38.34676912,0,0,0,0
4259,38a2819a-9e85-4dcb-8cb6-0a3a85a753ec,1 FULTON STREET COLAC 3250,143.5988753,-38.34675976,0,0,0,0
4260,e2353e0f-7fa7-4099-af15-9dc5bc1628bf,50 WILSON STREET COLAC 3250,143.5997925,-38.34655547,0,0,0,0
4261,dc07b40d-c34f-4836-aeb5-7c69dd45b482,2/66 WILSON STREET COLAC 3250,143.5977121,-38.34650444,0,0,0,0
4262,9f76aa1f-3d03-4d81-a948-3f65c43e57e9,56 WILSON STREET COLAC 3250,143.5989129,-38.34645213,0,0,0,0
4263,ba6f2cbf-d2e3-4582-ae59-c065f10282eb,58-60 WILSON STREET COLAC 3250,143.5986204,-38.34641775,0,0,0,0
4264,be9db398-a9a7-4c50-84b7-771aabdde9f4,62-64 WILSON STREET COLAC 3250,143.5981007,-38.34635619,0,0,0,0
4265,77a26a63-6d0e-4bbd-b8ee-989d36d997fd,1/66 WILSON STREET COLAC 3250,143.5977291,-38.34631299,0,0,0,0
4266,e540f8c7-7401-4a4c-9e49-a73538c6b300,66 WILSON STREET COLAC 3250,143.597585,-38.34629605,0,0,0,0
4267,2060fe20-faef-4852-89f3-a0f24fc8a4bd,WILSON STREET COLAC 3250,143.597585,-38.34629605,0,0,0,0
4268,c0ca3549-1386-4af2-860a-537f1e05a88d,68 WILSON STREET COLAC 3250,143.5973904,-38.34627443,0,0,0,0
4269,fb11d928-cafa-408a-873c-479013136596,38 WILSON STREET COLAC 3250,143.600634,-38.34619664,0,0,0,0
4270,79a66421-600a-4751-ab34-29525d0ed09a,45 WILSON STREET COLAC 3250,143.5997073,-38.34609753,0,0,0,0
4271,4f7d1218-b449-465a-870e-007e7ca6055c,36 WILSON STREET COLAC 3250,143.6015055,-38.34595805,0,0,0,0
4272,b4b72313-8a71-44f4-8c54-13aae4d78c3c,34A WILSON STREET COLAC 3250,143.6016355,-38.34592247,0,0,0,0
4273,b030ced3-fdb7-4454-b03b-fff4fad56db9,27 WILSON STREET COLAC 3250,143.6006997,-38.34582806,0,0,0,0
4274,b5086b1c-739f-437b-a742-ff544936e79d,25 WILSON STREET COLAC 3250,143.600901,-38.3457734,0,0,0,0
4275,bb14fc94-13c2-4900-8745-0b20bca6e705,23 WILSON STREET COLAC 3250,143.601108,-38.34571717,0,0,0,0
4276,dceb8419-8eaf-4c82-baa7-f3003875d225,21 WILSON STREET COLAC 3250,143.6013561,-38.34564985,0,0,0,0
4277,85ffea41-ac92-49e0-90d2-b1dceabf199c,2 KETTLE STREET COLAC 3250,143.6017155,-38.3454977,0,0,0,0
4278,b1b0bee3-51b3-4c45-8ab5-64144da70d44,4 KETTLE STREET COLAC 3250,143.6016353,-38.34531242,0,0,0,0
4279,32b02a3f-66a7-4f9c-b10e-beb5707b3879,12 RODGER DRIVE COLAC 3250,143.5998163,-38.34525867,0,0,0,0
4280,2385cb7a-3c17-46d5-9ae4-4a73c61eadb8,10 RODGER DRIVE COLAC 3250,143.6000938,-38.34523542,0,0,0,0
4281,c260460b-63a7-42a5-92e0-365a42ec910a,1C KETTLE STREET COLAC 3250,143.6020363,-38.34523417,0,0,0,0
